step,Episode/rew_acceleration,Episode/rew_action_rate,Episode/rew_action_smoothness2,Episode/rew_alive,Episode/rew_ang_vel_xy,Episode/rew_base_height,Episode/rew_contact_no_vel,Episode/rew_dof_pos_error,Episode/rew_dof_vel,Episode/rew_drift,Episode/rew_feet_air_time,Episode/rew_feet_clearance,Episode/rew_feet_orientation,Episode/rew_gait_contact,Episode/rew_gait_swing,Episode/rew_heading_drift,Episode/rew_hip_pos,Episode/rew_joint_torques,Episode/rew_knee_flexion,Episode/rew_leg_load_balance,Episode/rew_lin_vel_z,Episode/rew_orientation,Episode/rew_similar_to_default,Episode/rew_torque_limits,Episode/rew_tracking_ang_vel,Episode/rew_tracking_lin_vel,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_episode_length/time,Train/mean_reward,Train/mean_reward/time
36,-3.6517066955566406,-0.2033812403678894,-0.30666160583496094,0.43825528025627136,-0.22149762511253357,-1.3642595149576664e-05,-0.027041403576731682,-0.13042020797729492,-0.0402250736951828,-3.949856758117676,-0.051490962505340576,0.805749773979187,-0.004668214824050665,0.3039017915725708,-0.0908823236823082,-2.694620132446289,-0.02155791036784649,-0.00858798623085022,0.10454365611076355,-0.031139275059103966,-0.0004832152044400573,-0.010604454204440117,-0.017309797927737236,-8.120452880859375,0.33840256929397583,2.7380290031433105,16.558513641357422,0.006666666828095913,-0.007870125584304333,2.5004773139953613,0.6932916641235352,0.10465884208679199,123195.0,0.5143745541572571,874.8599853515625,948.9099731445312,-296.8852844238281,-322.7456970214844
37,-3.7476649284362793,-0.20905056595802307,-0.3150656521320343,0.4502555727958679,-0.2296665906906128,-1.4039515008335002e-05,-0.02798353135585785,-0.13405311107635498,-0.04120558500289917,-4.092142105102539,-0.053506672382354736,0.8285430669784546,-0.004902224987745285,0.31400954723358154,-0.09287460893392563,-2.7197113037109375,-0.022155923768877983,-0.008836714550852776,0.10796211659908295,-0.03332195430994034,-0.0004842929483857006,-0.011031938716769218,-0.017774168401956558,-8.369695663452148,0.3470157980918884,2.7567930221557617,16.565805435180664,0.006666666828095913,-0.007261560298502445,2.1584949493408203,0.6978142261505127,0.10468840599060059,122496.0,0.5140872597694397,900.469970703125,972.8800048828125,-305.3593444824219,-332.2581481933594
38,-3.843121290206909,-0.21516118943691254,-0.32445627450942993,0.4622558355331421,-0.23377738893032074,-1.4866101082589012e-05,-0.028726868331432343,-0.13772515952587128,-0.04225790500640869,-4.124198913574219,-0.05408326908946037,0.8518115282058716,-0.005038678180426359,0.32236218452453613,-0.09535442292690277,-2.7101078033447266,-0.022651206701993942,-0.009072997607290745,0.1111653596162796,-0.03372158482670784,-0.0005014958442188799,-0.011244146153330803,-0.018235057592391968,-8.591588973999023,0.35908740758895874,2.791276454925537,16.54138946533203,0.006666666828095913,-0.008006459102034569,2.024784564971924,0.6972320079803467,0.10356378555297852,122757.0,0.5135594606399536,924.5800170898438,993.6500244140625,-312.6295471191406,-339.70953369140625
39,-3.940052032470703,-0.22042040526866913,-0.3321482539176941,0.47425612807273865,-0.24125006794929504,-1.5307239664252847e-05,-0.029594451189041138,-0.14123602211475372,-0.04330657422542572,-4.274089813232422,-0.05556149408221245,0.8737462759017944,-0.005255877040326595,0.33123132586479187,-0.09769074618816376,-2.799633741378784,-0.0234517864882946,-0.009295722469687462,0.11354804039001465,-0.03425358980894089,-0.0005145503091625869,-0.011764047667384148,-0.01878271996974945,-8.793017387390137,0.3686620891094208,2.8705928325653076,16.515104293823242,0.006666666828095913,-0.008743754588067532,2.0101232528686523,0.6997942924499512,0.10475611686706543,122185.0,0.5136489868164062,948.9099731445312,1001.0,-322.7456970214844,-339.43267822265625
40,-4.043550491333008,-0.2258053719997406,-0.34022125601768494,0.48625636100769043,-0.24420253932476044,-1.525238167232601e-05,-0.030148237943649292,-0.14489836990833282,-0.04451405256986618,-4.370633602142334,-0.05693848431110382,0.8953959345817566,-0.0053558642975986,0.340139240026474,-0.10001631826162338,-2.9963784217834473,-0.024038780480623245,-0.009542495012283325,0.11766771972179413,-0.0340932160615921,-0.0005234680138528347,-0.011735303327441216,-0.019292421638965607,-9.027508735656738,0.3751401901245117,2.97865629196167,16.511003494262695,0.004444444552063942,-0.009282268583774567,1.7529851198196411,0.7045881748199463,0.10394906997680664,121582.0,0.5129449963569641,972.8800048828125,1001.0,-332.2581481933594,-330.6860656738281
41,-3.6223769187927246,-0.20260530710220337,-0.3052756190299988,0.4353599548339844,-0.21857380867004395,-1.4085692782828119e-05,-0.027111059054732323,-0.13033966720104218,-0.04014098271727562,-3.9969539642333984,-0.050705574452877045,0.8033150434494019,-0.004849839024245739,0.30559873580932617,-0.08925262093544006,-2.7932848930358887,-0.021722188219428062,-0.008562038652598858,0.1051134467124939,-0.03310919553041458,-0.000476462475489825,-0.01058902870863676,-0.017331570386886597,-8.106389999389648,0.3338010311126709,2.6682097911834717,16.48261070251465,0.004444444552063942,-0.008303076028823853,1.6281660795211792,0.6880083084106445,0.10426592826843262,124078.0,0.5119094848632812,993.6500244140625,1001.0,-339.70953369140625,-329.0249938964844
42,-3.993408679962158,-0.22420671582221985,-0.33807775378227234,0.4796522557735443,-0.24354812502861023,-1.5279634681064636e-05,-0.029556622728705406,-0.14373916387557983,-0.04407387226819992,-4.177819728851318,-0.056259360164403915,0.8838632106781006,-0.005340723320841789,0.33513176441192627,-0.09876561164855957,-2.854585647583008,-0.02387848310172558,-0.009428158402442932,0.11644121259450912,-0.03332027047872543,-0.0005187839269638062,-0.011858142912387848,-0.01909850910305977,-8.93018913269043,0.37636899948120117,2.9258201122283936,16.41288948059082,0.004444444552063942,-0.008556356653571129,1.6113473176956177,0.6979649066925049,0.10379719734191895,122609.0,0.5105319023132324,1001.0,1001.0,-339.43267822265625,-328.8687744140625
43,-3.9936351776123047,-0.22409336268901825,-0.3380678594112396,0.4796522557735443,-0.24314330518245697,-1.5635629097232595e-05,-0.029630329459905624,-0.14309130609035492,-0.04401040077209473,-4.153430461883545,-0.055910851806402206,0.884831428527832,-0.005342686083167791,0.33551153540611267,-0.09866013377904892,-2.9494922161102295,-0.023982997983694077,-0.0094060143455863,0.11677204817533493,-0.03530710190534592,-0.0005311768618412316,-0.011916061863303185,-0.01913188211619854,-8.907702445983887,0.37648722529411316,2.9246063232421875,16.398725509643555,0.004444444552063942,-0.007864059880375862,1.4988607168197632,0.695385217666626,0.10358858108520508,123037.0,0.5102475881576538,1001.0,1001.0,-335.59478759765625,-326.96392822265625
44,-3.996692180633545,-0.22440502047538757,-0.3382963538169861,0.4796522557735443,-0.23918983340263367,-1.5209248886094429e-05,-0.029708806425333023,-0.14358869194984436,-0.04405884072184563,-3.995155096054077,-0.056223608553409576,0.8836636543273926,-0.005297464318573475,0.3366278409957886,-0.09835004806518555,-2.578828811645508,-0.024043012410402298,-0.009430145844817162,0.11666695773601532,-0.03490665182471275,-0.0005200483719818294,-0.011743414215743542,-0.01915893889963627,-8.93147087097168,0.3820204734802246,2.932677745819092,16.37562370300293,0.004444444552063942,-0.010273182764649391,1.4117720127105713,0.6946334838867188,0.10434913635253906,123036.0,0.5095167756080627,1001.0,1001.0,-330.6860656738281,-321.45550537109375
45,-4.16780948638916,-0.2348971962928772,-0.35430073738098145,0.5005067586898804,-0.24869708716869354,-1.6092139048851095e-05,-0.031156081706285477,-0.15012328326702118,-0.04593559727072716,-4.204153060913086,-0.05832744762301445,0.9244608879089355,-0.005665487609803677,0.3525514602661133,-0.10226847976446152,-2.7114083766937256,-0.025066301226615906,-0.009833627380430698,0.12141601741313934,-0.03594077378511429,-0.0005469894385896623,-0.012258995324373245,-0.019991276785731316,-9.320521354675293,0.3993697166442871,3.0935304164886475,16.320627212524414,0.004444444552063942,-0.00870647095143795,1.3129574060440063,0.6972270011901855,0.10445308685302734,122622.0,0.5085048079490662,1001.0,1001.0,-329.0249938964844,-311.0528869628906
46,-4.165855884552002,-0.2354748547077179,-0.3554110527038574,0.5005067586898804,-0.24972306191921234,-1.6673173377057537e-05,-0.030672337859869003,-0.14995943009853363,-0.04591216892004013,-4.0930633544921875,-0.058172330260276794,0.9261746406555176,-0.00579050462692976,0.3519788384437561,-0.10242752730846405,-2.629227638244629,-0.025055956095457077,-0.009838487952947617,0.12251803278923035,-0.03456616774201393,-0.0005461368127726018,-0.012455016374588013,-0.02007904276251793,-9.322072982788086,0.40426310896873474,3.0491580963134766,16.29423713684082,0.004444444552063942,-0.00894787535071373,1.2358462810516357,0.6999332904815674,0.10483050346374512,122152.0,0.5078640580177307,1001.0,1001.0,-328.8687744140625,-319.63958740234375
47,-4.176270484924316,-0.23612764477729797,-0.3566041886806488,0.5005067586898804,-0.24791711568832397,-1.5448145859409124e-05,-0.03149600327014923,-0.15066128969192505,-0.046103619039058685,-4.081052780151367,-0.058882057666778564,0.9203619956970215,-0.005618571303784847,0.35150599479675293,-0.10255887359380722,-2.7644784450531006,-0.025200869888067245,-0.009839401580393314,0.12276554107666016,-0.03587624430656433,-0.000545531278476119,-0.012092744931578636,-0.020115314051508904,-9.325002670288086,0.4045393466949463,3.0572147369384766,16.24091148376465,0.004444444552063942,-0.009109963662922382,1.1746269464492798,0.6971650123596191,0.10443592071533203,122634.0,0.5062384605407715,1001.0,1001.0,-326.96392822265625,-317.8402099609375
48,-4.175410270690918,-0.236275315284729,-0.35664820671081543,0.5005067586898804,-0.25170817971229553,-1.6584393961238675e-05,-0.03102148324251175,-0.15061882138252258,-0.046184342354536057,-4.045305252075195,-0.057427749037742615,0.9245933294296265,-0.0058722225949168205,0.3519204556941986,-0.10244373977184296,-2.6811327934265137,-0.025557629764080048,-0.00984925962984562,0.12257477641105652,-0.03529223054647446,-0.0005493038333952427,-0.01268807239830494,-0.020219052210450172,-9.334853172302246,0.40560591220855713,3.080857038497925,16.149877548217773,0.004444444552063942,-0.008920032531023026,1.0203465223312378,0.695237398147583,0.10355401039123535,123065.0,0.5040215253829956,1001.0,1001.0,-323.1578674316406,-317.9190673828125
49,-4.174158573150635,-0.23633739352226257,-0.3567159175872803,0.5005067586898804,-0.24888089299201965,-1.6400314052589238e-05,-0.030755311250686646,-0.15071269869804382,-0.046218812465667725,-4.000865459442139,-0.05769062787294388,0.923792839050293,-0.00577170355245471,0.3537229895591736,-0.10194304585456848,-2.641251564025879,-0.025429150089621544,-0.009855126962065697,0.12257516384124756,-0.03489481657743454,-0.0005487122689373791,-0.012330330908298492,-0.02026381716132164,-9.344600677490234,0.4070580005645752,3.019542694091797,16.068645477294922,0.004444444552063942,-0.008345003239810467,0.9386310577392578,0.6959161758422852,0.10377907752990723,122926.0,0.5025479793548584,1001.0,1001.0,-321.45550537109375,-310.7647705078125
50,-3.9970004558563232,-0.2273247092962265,-0.34326717257499695,0.4796522557735443,-0.23693722486495972,-1.5455769243999384e-05,-0.029814137145876884,-0.1443953812122345,-0.04416663944721222,-3.6644790172576904,-0.055721648037433624,0.8861093521118164,-0.005533752962946892,0.3388403058052063,-0.0977354645729065,-2.1206631660461426,-0.024472257122397423,-0.009440460242331028,0.1184941977262497,-0.032125309109687805,-0.0005198071012273431,-0.012040062807500362,-0.019428204745054245,-8.949019432067871,0.39896687865257263,2.948791265487671,15.979710578918457,0.004444444552063942,-0.009284576401114464,0.7917019724845886,0.6957521438598633,0.10402536392211914,122914.0,0.5003442764282227,1001.0,1001.0,-311.0528869628906,-311.0137023925781
51,-4.173154354095459,-0.2371285855770111,-0.35831230878829956,0.5005067586898804,-0.2439359426498413,-1.6195763237192295e-05,-0.030671540647745132,-0.15037190914154053,-0.04595577344298363,-3.900751829147339,-0.05733950063586235,0.9251664876937866,-0.005752397235482931,0.35342535376548767,-0.10202571004629135,-2.5026562213897705,-0.025398779660463333,-0.009839659556746483,0.12443564832210541,-0.03612444922327995,-0.000542431662324816,-0.012347966432571411,-0.020266812294721603,-9.328021049499512,0.4127579927444458,3.051048994064331,15.891220092773438,0.004444444552063942,-0.009102488867938519,0.7504213452339172,0.6984338760375977,0.10437226295471191,122450.0,0.4986256957054138,1001.0,1001.0,-319.63958740234375,-311.9759521484375
52,-4.176647186279297,-0.23771564662456512,-0.35946351289749146,0.5005067586898804,-0.24973873794078827,-1.6943537048064172e-05,-0.031015193089842796,-0.1509006917476654,-0.04628705978393555,-3.882288694381714,-0.05719252675771713,0.9278365969657898,-0.005998238455504179,0.3531458079814911,-0.10210336744785309,-2.626677989959717,-0.025827858597040176,-0.009844464249908924,0.12412554025650024,-0.0331224650144577,-0.0005521455314010382,-0.012763237580657005,-0.020419320091605186,-9.32818603515625,0.41272783279418945,3.042989730834961,15.805049896240234,0.00296296295709908,-0.010643748566508293,0.6225392818450928,0.697742223739624,0.10386848449707031,122633.0,0.49679994583129883,1001.0,1001.0,-317.8402099609375,-299.9850769042969
53,-4.174535751342773,-0.23691460490226746,-0.35811156034469604,0.5005067586898804,-0.2471122443675995,-1.644650001253467e-05,-0.030842844396829605,-0.14999787509441376,-0.04608811065554619,-3.8346972465515137,-0.05706619471311569,0.9259799718856812,-0.00601504510268569,0.3539987802505493,-0.10186642408370972,-2.342127799987793,-0.025764048099517822,-0.009841427206993103,0.1246371790766716,-0.03525589779019356,-0.0005391554441303015,-0.012576784938573837,-0.02043764665722847,-9.321052551269531,0.41452035307884216,3.0625596046447754,15.704788208007812,0.00296296295709908,-0.009773141704499722,0.5817618370056152,0.6935381889343262,0.10425281524658203,123220.0,0.49492162466049194,1001.0,1001.0,-311.98211669921875,-300.94146728515625
54,-4.170192718505859,-0.23739838600158691,-0.35907214879989624,0.5005067586898804,-0.24613873660564423,-1.6591453459113836e-05,-0.030845006927847862,-0.15005578100681305,-0.04593418166041374,-3.9165666103363037,-0.057095251977443695,0.9267028570175171,-0.005978678818792105,0.3535890579223633,-0.10198023915290833,-2.7509708404541016,-0.026001110672950745,-0.00984115432947874,0.12430812418460846,-0.03424186259508133,-0.0005459656822495162,-0.012570446357131004,-0.020492427051067352,-9.317643165588379,0.4119836986064911,3.0697314739227295,15.599600791931152,0.00296296295709908,-0.010023953393101692,0.5160503387451172,0.6923720836639404,0.10434508323669434,123386.0,0.49164819717407227,1001.0,1001.0,-317.9190673828125,-294.2044372558594
55,-3.989361524581909,-0.22763846814632416,-0.34427618980407715,0.4796522557735443,-0.23301604390144348,-1.4919950444891583e-05,-0.02954675629734993,-0.14339356124401093,-0.043845511972904205,-3.5695548057556152,-0.05564802512526512,0.8852388858795166,-0.0057134805247187614,0.3406001329421997,-0.09724661707878113,-2.0545854568481445,-0.02467784844338894,-0.009417293593287468,0.11920039355754852,-0.030836578458547592,-0.0005072451895102859,-0.011996809393167496,-0.019546721130609512,-8.915332794189453,0.4031856060028076,2.9334583282470703,15.468154907226562,0.00296296295709908,-0.009657176211476326,0.5164392590522766,0.6888673305511475,0.10381174087524414,124014.0,0.489812970161438,1001.0,1001.0,-310.7647705078125,-301.7654113769531
56,-3.991504669189453,-0.22734758257865906,-0.34386974573135376,0.4796522557735443,-0.23507481813430786,-1.5623059880454093e-05,-0.029540468007326126,-0.14309751987457275,-0.04386146366596222,-3.595550537109375,-0.05493442341685295,0.8879193067550659,-0.005737812723964453,0.34105202555656433,-0.09712111204862595,-2.4165377616882324,-0.0251079760491848,-0.00940539501607418,0.11910936236381531,-0.030257657170295715,-0.000512131373398006,-0.012156672775745392,-0.0196832362562418,-8.898226737976074,0.40229910612106323,2.9352500438690186,15.380963325500488,0.00296296295709908,-0.010178495198488235,0.451687753200531,0.6925215721130371,0.10417389869689941,123389.0,0.4879906475543976,1001.0,1001.0,-311.0137023925781,-288.5891418457031
57,-4.156638145446777,-0.2363988608121872,-0.35756736993789673,0.5005067586898804,-0.2424280345439911,-1.6555639376747422e-05,-0.030551832169294357,-0.1488826870918274,-0.04570706933736801,-3.718428373336792,-0.05711855739355087,0.9264640212059021,-0.0060708122327923775,0.35581502318382263,-0.10136193037033081,-2.413302183151245,-0.026157032698392868,-0.009811967611312866,0.12542366981506348,-0.033740557730197906,-0.000531255966052413,-0.012718978337943554,-0.020577752962708473,-9.279333114624023,0.4213324785232544,3.031069755554199,15.274335861206055,0.00296296295709908,-0.010817518457770348,0.39659908413887024,0.6927757263183594,0.10400962829589844,123375.0,0.48526477813720703,1001.0,1001.0,-311.9759521484375,-287.4662780761719
58,-4.15872049331665,-0.23694512248039246,-0.3586066663265228,0.5005067586898804,-0.2427138090133667,-1.663165858190041e-05,-0.030630266293883324,-0.1490112841129303,-0.04577280580997467,-3.5964856147766113,-0.05657271295785904,0.9283633232116699,-0.00608845055103302,0.355252742767334,-0.10151810944080353,-2.213712692260742,-0.02630542777478695,-0.009801327250897884,0.1248028501868248,-0.035925447940826416,-0.000543417118024081,-0.012774234637618065,-0.020632732659578323,-9.275575637817383,0.42683443427085876,3.0392885208129883,15.134259223937988,0.00296296295709908,-0.010309424251317978,0.3245237171649933,0.6980931758880615,0.10460686683654785,122466.0,0.48235079646110535,1001.0,1001.0,-303.3895263671875,-282.2086486816406
