step,Episode/rew_acceleration,Episode/rew_action_rate,Episode/rew_action_smoothness2,Episode/rew_alive,Episode/rew_ang_vel_xy,Episode/rew_base_height,Episode/rew_contact_no_vel,Episode/rew_dof_pos_error,Episode/rew_dof_vel,Episode/rew_drift,Episode/rew_feet_clearance,Episode/rew_feet_orientation,Episode/rew_gait_contact,Episode/rew_gait_swing,Episode/rew_hip_pos,Episode/rew_joint_torques,Episode/rew_leg_load_balance,Episode/rew_lin_vel_z,Episode/rew_orientation,Episode/rew_similar_to_default,Episode/rew_torque_limits,Episode/rew_tracking_ang_vel,Episode/rew_tracking_lin_vel,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_episode_length/time,Train/mean_reward,Train/mean_reward/time
2891,-0.17272137105464935,-0.0034441917669028044,-0.004991493187844753,0.05726880952715874,-0.029888203367590904,-1.4391875083674677e-05,-0.0002499478287063539,-0.001929131685756147,-0.0014868777943775058,-0.3159670829772949,0.008115014992654324,-0.0035635109525173903,0.041633691638708115,-0.011342611163854599,-0.007118665613234043,-0.00028134151943959296,-0.008381307125091553,-3.855260001728311e-05,-0.02146056294441223,-0.004739397671073675,-0.09653937816619873,0.08864881843328476,0.3774200677871704,-8.66870403289795,0.00017085937724914402,-0.00031427963403984904,0.3440599739551544,1.1928637027740479,0.29328370094299316,66146.0,0.1696043163537979,122.58000183105469,28.309999465942383,-2.0141634941101074,-0.6781651973724365
2892,-0.17168208956718445,-0.00343243102543056,-0.004975361283868551,0.05677059292793274,-0.03061017207801342,-1.561653880344238e-05,-0.00026094625354744494,-0.001968841999769211,-0.0014826338738203049,-0.31381070613861084,0.008093678392469883,-0.00391840934753418,0.0413917675614357,-0.011210525408387184,-0.007139024790376425,-0.0002802826347760856,-0.008797835558652878,-3.8882444641785696e-05,-0.021739404648542404,-0.004696092568337917,-0.09631626307964325,0.08779202401638031,0.37305426597595215,-8.66226863861084,0.0002562890585977584,-0.0015217643231153488,0.3422650992870331,1.1627740859985352,0.27719998359680176,68267.0,0.16969045996665955,130.17999267578125,,-2.252800226211548,
2893,-0.17209814488887787,-0.0034412022214382887,-0.004992800764739513,0.056915007531642914,-0.030447637662291527,-1.5966641512932256e-05,-0.00022976170293986797,-0.001982303336262703,-0.0014846561243757606,-0.30801641941070557,0.00807577557861805,-0.003648722544312477,0.04149092733860016,-0.011240748688578606,-0.007117629051208496,-0.0002817145432345569,-0.008959772065281868,-4.1578063246561214e-05,-0.021600622683763504,-0.004662175662815571,-0.09742208570241928,0.08838599920272827,0.3768652677536011,-8.679828643798828,0.0002562890585977584,-0.0011779372580349445,0.24052366614341736,1.195476770401001,0.2879981994628906,66266.0,0.1691877394914627,106.94000244140625,28.260000228881836,-2.1102099418640137,-0.41216495633125305
2894,-0.1694207638502121,-0.003377757500857115,-0.004889943636953831,0.055992089211940765,-0.02998996153473854,-1.4929310054867528e-05,-0.00023035949561744928,-0.0019025275250896811,-0.0014640631852671504,-0.28770339488983154,0.007915256544947624,-0.003426335286349058,0.040760256350040436,-0.011074541136622429,-0.006979336496442556,-0.00027426169253885746,-0.00795435719192028,-3.8824880903121084e-05,-0.021367346867918968,-0.004571765661239624,-0.09398888796567917,0.08762335777282715,0.36992740631103516,-8.721184730529785,0.0002562890585977584,-0.0014763730578124523,0.44433993101119995,1.2056407928466797,0.28530311584472656,65934.0,0.169285848736763,113.05999755859375,28.360000610351562,-1.410273790359497,-0.6229792237281799
2895,-0.1549694836139679,-0.003105643205344677,-0.004469010047614574,0.05117505043745041,-0.03003225475549698,-1.3388717889029067e-05,-0.00024020890123210847,-0.0018077384447678924,-0.0013680652482435107,-0.27361518144607544,0.0073129101656377316,-0.003358254674822092,0.03728635236620903,-0.010112698189914227,-0.0067612468264997005,-0.00025354663375765085,-0.0069778794422745705,-3.65764535672497e-05,-0.021098878234624863,-0.004293597768992186,-0.08816647529602051,0.07996276021003723,0.3385825753211975,-8.695778846740723,7.593750342493877e-05,0.024983005598187447,0.3283764719963074,1.2107715606689453,0.29047131538391113,65481.0,0.16936664283275604,106.95999908447266,,-2.4790351390838623,
2896,-0.15838143229484558,-0.003171348012983799,-0.0045862700790166855,0.05229732394218445,-0.03018799051642418,-1.3029674846620765e-05,-0.0002261571353301406,-0.0017842365195974708,-0.0013761958107352257,-0.2834702730178833,0.007500937208533287,-0.003358644898980856,0.03830292820930481,-0.010279228910803795,-0.006676842924207449,-0.0002579654974397272,-0.0073299407958984375,-3.9756774640409276e-05,-0.021082615479826927,-0.00430002436041832,-0.08895283937454224,0.08114015311002731,0.3442124128341675,-8.731112480163574,0.00011390625149942935,-0.0033766853157430887,0.21824055910110474,1.2230632305145264,0.30406928062438965,64371.0,0.16877834498882294,107.5,28.06999969482422,-2.2028892040252686,-0.6284728646278381
2897,-0.153733491897583,-0.0030675320886075497,-0.004414665978401899,0.05085313320159912,-0.029163232073187828,-1.2260061339475214e-05,-0.00022753034136258066,-0.0017407413106411695,-0.0013486817479133606,-0.2734564244747162,0.007277964614331722,-0.003265979466959834,0.037177421152591705,-0.010014193132519722,-0.006729374639689922,-0.00025080598425120115,-0.006278762593865395,-3.649760037660599e-05,-0.02133692428469658,-0.004276925697922707,-0.08630102872848511,0.07890041172504425,0.3367953300476074,-8.791015625,0.00017085937724914402,-0.002428709762170911,0.34406688809394836,1.21439790725708,0.31330013275146484,64347.0,0.16861245036125183,102.51000213623047,28.049999237060547,-1.9386104345321655,-0.5297675132751465
2898,-0.16683927178382874,-0.0033439435064792633,-0.00483296625316143,0.055284202098846436,-0.029829567298293114,-1.4588320482289419e-05,-0.00023772851272951812,-0.001988734118640423,-0.0014527665916830301,-0.29929885268211365,0.007900819182395935,-0.0038326922804117203,0.040202461183071136,-0.01094632875174284,-0.007138736546039581,-0.000274120073299855,-0.007280915044248104,-3.843599552055821e-05,-0.021812086924910545,-0.0046350788325071335,-0.09536584466695786,0.08583304286003113,0.364166796207428,-8.797064781188965,0.00011390625149942935,-0.0010101583320647478,0.3974657654762268,1.1706140041351318,0.27574777603149414,67966.0,0.16862201690673828,118.83999633789062,,-2.4157588481903076,
2899,-0.183933824300766,-0.003660508431494236,-0.005323931574821472,0.060982536524534225,-0.03057055175304413,-1.7189362552016973e-05,-0.00023779993352945894,-0.002074072603136301,-0.0015737590147182345,-0.3377191424369812,0.008700807578861713,-0.0040966905653476715,0.04451514407992363,-0.01202768087387085,-0.007324643433094025,-0.0002985185419674963,-0.00926892552524805,-4.164685378782451e-05,-0.022155210375785828,-0.004942596424371004,-0.10207405686378479,0.09466838836669922,0.40252885222435,-8.771700859069824,0.00017085937724914402,-0.0007130304584279656,0.8273817300796509,1.2000443935394287,0.26982784271240234,66879.0,0.1690990924835205,119.33999633789062,28.309999465942383,-1.6831058263778687,-0.5277308225631714
2900,-0.18203389644622803,-0.0036269021220505238,-0.005265134386718273,0.06026434898376465,-0.031161358579993248,-1.632120620342903e-05,-0.00025919778272509575,-0.002064415952190757,-0.0015608342364430428,-0.3351501226425171,0.00843551754951477,-0.003720188280567527,0.0439741276204586,-0.011890707537531853,-0.007242359220981598,-0.0002959826961159706,-0.007879584096372128,-4.217505193082616e-05,-0.02153671160340309,-0.004905302543193102,-0.10198503732681274,0.09359884262084961,0.3945830464363098,-8.678572654724121,0.0002562890585977584,-5.9701051213778555e-05,0.4227566421031952,1.1894359588623047,0.2998323440551758,66008.0,0.1695757508277893,109.80000305175781,28.0,-2.261871814727783,-0.5077285170555115
2901,-0.17508113384246826,-0.0034979302436113358,-0.0050730593502521515,0.057941049337387085,-0.030691158026456833,-1.5822235582163557e-05,-0.0002560724678914994,-0.0019762422889471054,-0.0015106499195098877,-0.31644394993782043,0.008205311372876167,-0.003904233453795314,0.04216962307691574,-0.011462636291980743,-0.007035492919385433,-0.0002858199877664447,-0.007718104403465986,-3.9601938624400645e-05,-0.02183321677148342,-0.004721145611256361,-0.0988648533821106,0.09000855684280396,0.38159793615341187,-8.69113540649414,0.0002562890585977584,-0.0018222108483314514,0.36342746019363403,1.1634886264801025,0.32222747802734375,66166.0,0.1693650782108307,121.75,,-2.352550983428955,
2902,-0.1825096607208252,-0.0036275514867156744,-0.0052617075853049755,0.06051888316869736,-0.03012213669717312,-1.6259849871858023e-05,-0.0002507903554942459,-0.0020885078702121973,-0.0015609993133693933,-0.33662813901901245,0.008482905104756355,-0.0039360723458230495,0.04415402561426163,-0.011942548677325249,-0.007384880445897579,-0.00029799446929246187,-0.00876259058713913,-3.703055699588731e-05,-0.02181287482380867,-0.004966685548424721,-0.10213654488325119,0.0934610366821289,0.40047627687454224,-8.689746856689453,0.00017085937724914402,0.0004432085552252829,0.423733115196228,1.1750712394714355,0.3008260726928711,66606.0,0.1694888323545456,136.50999450683594,28.479999542236328,-3.096693992614746,-0.524344265460968
2903,-0.17407667636871338,-0.0034611911978572607,-0.0050107017159461975,0.057520341128110886,-0.030432185158133507,-1.5677298506489024e-05,-0.00023210581275634468,-0.0020300373435020447,-0.0015076700365170836,-0.3170506954193115,0.008168838918209076,-0.0038594629149883986,0.04204646870493889,-0.011328563094139099,-0.007134805899113417,-0.0002832141472026706,-0.007218012586236,-3.9813592593418434e-05,-0.02169589325785637,-0.004706804174929857,-0.0974978432059288,0.08913271129131317,0.3798595666885376,-8.705665588378906,0.00017085937724914402,-0.000764589523896575,0.2515525221824646,1.1903469562530518,0.2736492156982422,67147.0,0.16923144459724426,124.04000091552734,28.149999618530273,-1.5216937065124512,-0.5848329067230225
2904,-0.17449013888835907,-0.0034749526530504227,-0.005033903755247593,0.057740718126297,-0.030170997604727745,-1.4535347872879356e-05,-0.00022512790746986866,-0.0019594363402575254,-0.0015015301760286093,-0.3068489730358124,0.008148583583533764,-0.003435632912442088,0.04229706525802612,-0.01134710293263197,-0.007086503319442272,-0.00028460315661504865,-0.008380912244319916,-3.950788959627971e-05,-0.021250223740935326,-0.004700083285570145,-0.09783800691366196,0.08988593518733978,0.3805290162563324,-8.731857299804688,0.00017085937724914402,-0.003055837471038103,0.4426499009132385,1.1631858348846436,0.2668192386627197,68743.0,0.1691827028989792,109.52999877929688,,-1.5565415620803833,
2905,-0.16906124353408813,-0.0033582672476768494,-0.004860009998083115,0.05576718598604202,-0.02996177226305008,-1.5689662177464925e-05,-0.00021977524738758802,-0.001942697330377996,-0.0014629720244556665,-0.29956021904945374,0.007889872416853905,-0.0036144990008324385,0.040997542440891266,-0.010918667539954185,-0.006931002717465162,-0.0002756869071163237,-0.007052239961922169,-4.1526287532178685e-05,-0.021739903837442398,-0.004501708783209324,-0.09520384669303894,0.08676967024803162,0.36687445640563965,-8.734292030334473,0.0002562890585977584,-0.0012478081043809652,0.29667145013809204,1.207834005355835,0.29402637481689453,65454.0,0.16915127635002136,100.76000213623047,27.860000610351562,-1.6472821235656738,-0.42884042859077454
2906,-0.17506000399589539,-0.003486214205622673,-0.005052775610238314,0.05786486715078354,-0.03063175454735756,-1.553907168272417e-05,-0.00022621410607825965,-0.0019458446186035872,-0.0015036212280392647,-0.316243052482605,0.008241935633122921,-0.003979814238846302,0.04232778400182724,-0.011388219892978668,-0.007114010863006115,-0.0002856061910279095,-0.007367375306785107,-4.082695159013383e-05,-0.02193588763475418,-0.004688773304224014,-0.09885959327220917,0.0898856669664383,0.3780632019042969,-8.737629890441895,0.00011390625149942935,0.0007169580203481019,0.33813315629959106,1.1643948554992676,0.297100305557251,67262.0,0.16920092701911926,106.05999755859375,28.579999923706055,-1.9329967498779297,-0.3985407054424286
2907,-0.16027185320854187,-0.0032053664326667786,-0.004611177369952202,0.05311964452266693,-0.029725929722189903,-1.3403498087427579e-05,-0.00024083990138024092,-0.0018652848666533828,-0.001411468954756856,-0.28086262941360474,0.007490826305001974,-0.0032778275199234486,0.03894748538732529,-0.01042911410331726,-0.006769102998077869,-0.00026349187828600407,-0.00659031979739666,-3.5509241570252925e-05,-0.020585428923368454,-0.004381792154163122,-0.09122064709663391,0.0826578438282013,0.35123568773269653,-8.715396881103516,0.00017085937724914402,-0.0006732454057782888,0.4140010476112366,1.172827959060669,0.28490138053894043,67436.0,0.16934837400913239,109.94000244140625,,-2.3403711318969727,
2908,-0.1793966293334961,-0.0035636378452181816,-0.005151668563485146,0.05934476852416992,-0.030324898660182953,-1.621855699340813e-05,-0.00025634572375565767,-0.002131285145878792,-0.001551636727526784,-0.3326411843299866,0.008355265483260155,-0.003972107078880072,0.043287888169288635,-0.011713488027453423,-0.007311305962502956,-0.00029391839052550495,-0.007426760625094175,-3.7613230233546346e-05,-0.021838117390871048,-0.004908671602606773,-0.10234968364238739,0.09169282764196396,0.3905772566795349,-8.716235160827637,0.00017085937724914402,-0.00019113169400952756,0.29380661249160767,1.1804156303405762,0.26676464080810547,67927.0,0.1691151261329651,114.25,28.75,-2.706631898880005,-0.3629702031612396
2909,-0.1600010097026825,-0.0032018504571169615,-0.004612615332007408,0.052869897335767746,-0.030285295099020004,-1.3505401511793025e-05,-0.0002125716709997505,-0.0018374857027083635,-0.0014130754861980677,-0.2874022424221039,0.0075181289575994015,-0.0035317314323037863,0.03869874030351639,-0.010398305021226406,-0.0068048350512981415,-0.0002622998144943267,-0.006264980882406235,-3.9428865420632064e-05,-0.021185707300901413,-0.004346339963376522,-0.09134894609451294,0.0821114033460617,0.34649571776390076,-8.777764320373535,0.00017085937724914402,-0.00044838248868472874,0.3090807795524597,1.1668312549591064,0.2677159309387207,68526.0,0.16880550980567932,117.77999877929688,28.530000686645508,-2.379412889480591,-0.41516634821891785
2910,-0.15984922647476196,-0.0031998110935091972,-0.004599465057253838,0.0529283806681633,-0.030031457543373108,-1.4553424080077093e-05,-0.00022322933364193887,-0.0018780892714858055,-0.0014167617773637176,-0.2805277109146118,0.007483717054128647,-0.003424646332859993,0.03879602253437042,-0.010394681245088577,-0.006839131936430931,-0.00026315715513192117,-0.0059613389894366264,-3.6752262531081215e-05,-0.020940721035003662,-0.004368756897747517,-0.09127365052700043,0.08248570561408997,0.34910863637924194,-8.780341148376465,0.0002562890585977584,-0.002821123693138361,0.2516150176525116,1.1779553890228271,0.2804441452026367,67405.0,0.16862133145332336,117.80000305175781,,-1.7492774724960327,
2911,-0.17189036309719086,-0.003424896625801921,-0.004950251430273056,0.05727863311767578,-0.028994761407375336,-1.3803331057715695e-05,-0.00022499471378978342,-0.0019473631400614977,-0.0014793283771723509,-0.29588788747787476,0.00801643542945385,-0.0035010897554457188,0.04190444201231003,-0.01127132773399353,-0.007271038368344307,-0.0002818040084093809,-0.007525125052779913,-3.6135679692961276e-05,-0.02168405055999756,-0.004765632562339306,-0.09668125957250595,0.08949436992406845,0.3803951144218445,-8.788129806518555,0.00011390625149942935,0.0016801977762952447,0.34273257851600647,1.1580727100372314,0.3114807605743408,66893.0,0.16875220835208893,109.98999786376953,29.049999237060547,-1.5691322088241577,-0.3475925028324127
2912,-0.15047645568847656,-0.0030138250440359116,-0.004320548381656408,0.04980747029185295,-0.029603412374854088,-1.3466806194628589e-05,-0.00020974999642930925,-0.0017818314954638481,-0.0013493457809090614,-0.26867973804473877,0.007171756587922573,-0.003399256616830826,0.03651024401187897,-0.009781250730156898,-0.00667985063046217,-0.00024760179803706706,-0.005448772571980953,-3.749200186575763e-05,-0.021278604865074158,-0.0041512674652040005,-0.08591127395629883,0.0774005651473999,0.32985198497772217,-8.814187049865723,0.00017085937724914402,-0.0006824248703196645,0.2677002549171448,1.1540956497192383,0.2908198833465576,68034.0,0.16834619641304016,103.79000091552734,28.530000686645508,-1.5125311613082886,-0.3445965051651001
2913,-0.1511058211326599,-0.0030303734820336103,-0.004344061948359013,0.0501321405172348,-0.02986030839383602,-1.277356750506442e-05,-0.00019595326739363372,-0.0017915390199050307,-0.0013487221440300345,-0.2639525830745697,0.007128301076591015,-0.00315062771551311,0.03685258328914642,-0.009816024452447891,-0.0065805958583951,-0.000248526077484712,-0.005822867155075073,-3.6013643693877384e-05,-0.020468145608901978,-0.004147259518504143,-0.08564600348472595,0.07797230780124664,0.3313043713569641,-8.881958961486816,0.0002562890585977584,-0.002878434956073761,0.3262021839618683,1.1559007167816162,0.2968127727508545,67669.0,0.16792447865009308,116.9000015258789,,-1.9733177423477173,
2914,-0.15238797664642334,-0.003056937362998724,-0.004373996518552303,0.05074859783053398,-0.029010942205786705,-1.3943019439466298e-05,-0.00023547621094621718,-0.0018903517629951239,-0.001373097999021411,-0.28225645422935486,0.007252523209899664,-0.0037523384671658278,0.03722383826971054,-0.009959486313164234,-0.006848988123238087,-0.000252705707680434,-0.006149343680590391,-3.319023016956635e-05,-0.021632513031363487,-0.004299357067793608,-0.08784230053424835,0.07828027755022049,0.3394622802734375,-8.89274787902832,0.0002562890585977584,-0.0016310136998072267,0.34270012378692627,1.2223949432373047,0.28496861457824707,65215.0,0.1678401231765747,123.25,29.270000457763672,-2.648353338241577,-0.5177136063575745
2915,-0.14388495683670044,-0.0028858620207756758,-0.00411975895985961,0.04773487150669098,-0.02884090691804886,-1.3169304111215752e-05,-0.00022111918951850384,-0.0017840828513726592,-0.0013115969486534595,-0.26225829124450684,0.006879116874188185,-0.0033201694022864103,0.03496995195746422,-0.009380071423947811,-0.006647178903222084,-0.00023751943081151694,-0.004855149891227484,-3.568886313587427e-05,-0.021244173869490623,-0.004038088954985142,-0.08197417110204697,0.073772132396698,0.3168061673641205,-8.888067245483398,0.0002562890585977584,-0.0014654129045084119,0.3056482672691345,1.1817984580993652,0.30576419830322266,66083.0,0.16797052323818207,95.11000061035156,28.93000030517578,-2.00534725189209,-0.3481580317020416
2916,-0.1482313722372055,-0.0029747826047241688,-0.00425129197537899,0.04941980168223381,-0.030059929937124252,-1.3047708307567518e-05,-0.00021019086125306785,-0.0018050740472972393,-0.0013410806423053145,-0.27389225363731384,0.007032360881567001,-0.00346753909252584,0.03638438880443573,-0.009661146439611912,-0.006722043734043837,-0.00024633039720356464,-0.006116833072155714,-3.5283042961964384e-05,-0.0208791084587574,-0.004178944975137711,-0.08576538413763046,0.07629303634166718,0.32823747396469116,-8.89572525024414,7.593750342493877e-05,-0.0002672841656021774,0.2769562304019928,1.2158374786376953,0.2822840213775635,65618.0,0.16786125302314758,96.37000274658203,,-2.285613536834717,
2917,-0.15411405265331268,-0.0030866588931530714,-0.004425449296832085,0.05128735303878784,-0.030097052454948425,-1.38903369588661e-05,-0.00020955018408130854,-0.001841470948420465,-0.001380721339955926,-0.27898475527763367,0.007292359601706266,-0.003525717882439494,0.03765947371721268,-0.01005398016422987,-0.006758267991244793,-0.00025409762747585773,-0.006199049763381481,-3.6714711313834414e-05,-0.02110569179058075,-0.004275099840015173,-0.08735041320323944,0.07928808778524399,0.34351491928100586,-8.908967971801758,0.00011390625149942935,-0.0024470502976328135,0.3254896104335785,1.1896803379058838,0.293917179107666,66260.0,0.16778305172920227,93.25,28.530000686645508,-1.8493869304656982,-0.4741722047328949
2918,-0.14191021025180817,-0.0028523672372102737,-0.004069802351295948,0.047321438789367676,-0.029249748215079308,-1.2421713108778931e-05,-0.000205242948140949,-0.0016786785563454032,-0.0012906324118375778,-0.2527259588241577,0.006819191388785839,-0.0032173115760087967,0.03482559323310852,-0.009254797361791134,-0.006430185399949551,-0.0002345118555240333,-0.005668353289365768,-3.5047698474954814e-05,-0.020900260657072067,-0.003967404365539551,-0.08028127253055573,0.07354551553726196,0.31551122665405273,-8.927654266357422,0.00017085937724914402,-0.003254700917750597,0.2905278503894806,1.2114555835723877,0.2807128429412842,65879.0,0.16751332581043243,92.1500015258789,29.190000534057617,-1.5160977840423584,-0.6941229104995728
2919,-0.13362175226211548,-0.0026958610396832228,-0.0038139685057103634,0.04447878524661064,-0.029728103429079056,-1.2508708095992915e-05,-0.0002041508414549753,-0.0016270530177280307,-0.001252613845281303,-0.24279344081878662,0.006423608865588903,-0.0032753439154475927,0.03286387026309967,-0.008662662468850613,-0.0062720440328121185,-0.0002209702506661415,-0.004776120185852051,-3.332738560857251e-05,-0.02060237154364586,-0.003761515486985445,-0.07578925788402557,0.06892389059066772,0.2976681888103485,-8.951919555664062,7.593750342493877e-05,-0.001169932191260159,0.2888791561126709,1.1602354049682617,0.29062366485595703,67755.0,0.16750042140483856,93.23999786376953,,-1.6044626235961914,
2920,-0.14179882407188416,-0.0028459876775741577,-0.004052134230732918,0.04736729711294174,-0.029378492385149002,-1.2504303413152229e-05,-0.0002022638072958216,-0.001700863940641284,-0.0012950222007930279,-0.25520312786102295,0.006760915741324425,-0.003238874254748225,0.03473132848739624,-0.009299328550696373,-0.006543194875121117,-0.00023353965661954135,-0.0055213868618011475,-3.343270145705901e-05,-0.020843282341957092,-0.004021083004772663,-0.07978131622076035,0.07336506992578506,0.3196110725402832,-8.946414947509766,0.00011390625149942935,-0.0010237812530249357,0.4626459777355194,1.1600377559661865,0.2882421016693115,67876.0,0.1676219254732132,80.9800033569336,28.579999923706055,-1.3028008937835693,-0.5618783831596375
2921,-0.12383779138326645,-0.002498080488294363,-0.0035210824571549892,0.04120852053165436,-0.02898557111620903,-1.187464931717841e-05,-0.00018743376131169498,-0.0015516586136072874,-0.001175727928057313,-0.2235482782125473,0.0060677723959088326,-0.003173024859279394,0.03038346767425537,-0.008043555542826653,-0.006226005963981152,-0.00020572045468725264,-0.004004455171525478,-3.66306267096661e-05,-0.021005069836974144,-0.003523691324517131,-0.07143639773130417,0.06413565576076508,0.27484577894210815,-8.959892272949219,0.00017085937724914402,-0.002372122835367918,0.24087825417518616,1.1972053050994873,0.286027193069458,66276.0,0.16727536916732788,85.55000305175781,28.3700008392334,-1.548527717590332,-0.5766653418540955
2922,-0.12297134101390839,-0.002482097130268812,-0.0034988154657185078,0.04103283956646919,-0.028801163658499718,-1.049265392794041e-05,-0.0001954784820554778,-0.0015084887854754925,-0.0011624840553849936,-0.21491047739982605,0.005998167209327221,-0.00287903705611825,0.030349498614668846,-0.007982723414897919,-0.006070715840905905,-0.00020353897707536817,-0.0040992917492985725,-3.200081118848175e-05,-0.020319810137152672,-0.003511156653985381,-0.06995433568954468,0.06381833553314209,0.2736290395259857,-9.0067720413208,0.00011390625149942935,-0.0012994209537282586,0.28111231327056885,1.2233314514160156,0.28907299041748047,64998.0,0.16705279052257538,89.98999786376953,,-1.5787551403045654,
2923,-0.13000653684139252,-0.002615187782794237,-0.003711958881467581,0.043567538261413574,-0.029357388615608215,-1.0793997716973536e-05,-0.0001783097250154242,-0.0015568239614367485,-0.0012026422191411257,-0.2274709790945053,0.00634375587105751,-0.0030056810937821865,0.032017357647418976,-0.008533312939107418,-0.006267116870731115,-0.00021362616098485887,-0.004476189613342285,-3.411373472772539e-05,-0.02041609026491642,-0.0037220444064587355,-0.07284824550151825,0.0679750069975853,0.28984951972961426,-9.054814338684082,0.00017085937724914402,-0.002037409693002701,0.2268822193145752,1.188537836074829,0.28589606285095215,66672.0,0.16657696664333344,88.95999908447266,28.350000381469727,-1.7321062088012695,-0.4066716432571411
2924,-0.135339617729187,-0.0027062254957854748,-0.0038601872511208057,0.04539395123720169,-0.029679160565137863,-1.167902064480586e-05,-0.00017731839034240693,-0.0015366869047284126,-0.0012331085745245218,-0.24496743083000183,0.0066274600103497505,-0.003197274636477232,0.033527228981256485,-0.008844461292028427,-0.006275041960179806,-0.00022124339011497796,-0.004622077569365501,-3.6823126720264554e-05,-0.020710494369268417,-0.0037914584390819073,-0.07471726089715958,0.07067213952541351,0.30336713790893555,-9.107152938842773,0.0002562890585977584,-0.0020818852353841066,0.25694337487220764,1.1789226531982422,0.2816038131713867,67307.0,0.16644689440727234,93.76000213623047,29.649999618530273,-1.4095555543899536,-0.4265359044075012
2925,-0.13789236545562744,-0.0027451608330011368,-0.003917636815458536,0.046271912753582,-0.028692906722426414,-1.182125197374262e-05,-0.0001727943163132295,-0.0015591774135828018,-0.0012487918138504028,-0.23238027095794678,0.00666359206661582,-0.0030547287315130234,0.034112606197595596,-0.009033042937517166,-0.006420259829610586,-0.0002246509975520894,-0.0045409309677779675,-3.625444514909759e-05,-0.0210574921220541,-0.0038879176136106253,-0.07555177062749863,0.07275789231061935,0.3081873059272766,-9.09709644317627,0.0002562890585977584,-0.0015219205524772406,0.2864467203617096,1.1559569835662842,0.26770591735839844,69050.0,0.1664532572031021,94.94999694824219,,-1.3612269163131714,
2926,-0.14812666177749634,-0.0029376279562711716,-0.004208414815366268,0.049834102392196655,-0.029533326625823975,-1.2783404599758796e-05,-0.00020195776596665382,-0.001666817581281066,-0.0013241966953501105,-0.25627702474594116,0.007136472966521978,-0.003347909078001976,0.03656885027885437,-0.009775632992386818,-0.006580623798072338,-0.0002407600695732981,-0.00556948222219944,-3.5881272197002545e-05,-0.021070271730422974,-0.004138719290494919,-0.08053849637508392,0.07797785103321075,0.33216196298599243,-9.107702255249023,0.00038443360244855285,-0.0015613852301612496,0.23732890188694,1.2094547748565674,0.28797411918640137,65648.0,0.16618983447551727,107.63999938964844,29.40999984741211,-1.5809829235076904,-0.3874565660953522
2927,-0.14751790463924408,-0.002939029363915324,-0.004193549044430256,0.04971928894519806,-0.02936045452952385,-1.2613178114406765e-05,-0.00021938688587397337,-0.0017250876408070326,-0.0013330532237887383,-0.2671261727809906,0.0070945462211966515,-0.0033982570748776197,0.03639368712902069,-0.009778364561498165,-0.0068170977756381035,-0.0002438727970002219,-0.006061587482690811,-3.320344694657251e-05,-0.0209701806306839,-0.004240674432367086,-0.08287987112998962,0.07733432948589325,0.3296906650066376,-9.067877769470215,0.00017085937724914402,-0.0008977378020063043,0.5736530423164368,1.1887290477752686,0.27982664108276367,66939.0,0.16678763926029205,101.2300033569336,28.8700008392334,-1.6575599908828735,-0.6884422898292542
2928,-0.15398557484149933,-0.0030567205976694822,-0.004381093662232161,0.0518336221575737,-0.029477950185537338,-1.3494161066773813e-05,-0.00021997920703142881,-0.0017843212699517608,-0.001373130246065557,-0.2817201018333435,0.00736581813544035,-0.003664481220766902,0.03794248402118683,-0.010193873196840286,-0.007029658183455467,-0.0002530143246985972,-0.006342885550111532,-3.4820957807824016e-05,-0.021366633474826813,-0.004415731877088547,-0.08556902408599854,0.08082360029220581,0.34775102138519287,-8.998883247375488,0.00017085937724914402,-0.00044706169865094125,0.4571663737297058,1.2225241661071777,0.28260374069213867,65312.0,0.16721266508102417,116.0199966430664,,-1.615324854850769,
2929,-0.15576469898223877,-0.003085053525865078,-0.004436357878148556,0.05236903578042984,-0.029743850231170654,-1.3401577234617434e-05,-0.00019880493346136063,-0.001737271435558796,-0.0013778572902083397,-0.27469876408576965,0.0074511561542749405,-0.003541627898812294,0.038434647023677826,-0.010271324776113033,-0.00690435990691185,-0.0002536167739890516,-0.006275572814047337,-3.820760321104899e-05,-0.0211955439299345,-0.004376123193651438,-0.08488332480192184,0.08195272088050842,0.3477657735347748,-8.988981246948242,0.0002562890585977584,-0.0001794232230167836,0.36048975586891174,1.240447998046875,0.2888169288635254,64281.0,0.1670505702495575,103.30000305175781,28.610000610351562,-1.7263590097427368,-0.32009127736091614
2930,-0.14478175342082977,-0.0028827618807554245,-0.004116005264222622,0.04865618795156479,-0.029185783118009567,-1.2701719242613763e-05,-0.00020164757734164596,-0.0017451181774958968,-0.0013107004342600703,-0.25510716438293457,0.006986405700445175,-0.0033378181979060173,0.03571043163537979,-0.009542918764054775,-0.006672676652669907,-0.0002372996968915686,-0.005160726141184568,-3.597937029553577e-05,-0.02118464931845665,-0.004097798839211464,-0.08047857880592346,0.07620494067668915,0.3234183192253113,-8.964397430419922,0.0002562890585977584,-0.00010571897291811183,0.5144738554954529,1.1928889751434326,0.2729668617248535,67062.0,0.16763144731521606,92.94999694824219,30.489999771118164,-2.335096836090088,-1.1296972036361694
