step,Episode/rew_acceleration,Episode/rew_action_rate,Episode/rew_action_smoothness2,Episode/rew_alive,Episode/rew_ang_vel_xy,Episode/rew_base_height,Episode/rew_contact_no_vel,Episode/rew_dof_pos_error,Episode/rew_dof_vel,Episode/rew_drift,Episode/rew_feet_clearance,Episode/rew_feet_orientation,Episode/rew_gait_contact,Episode/rew_gait_swing,Episode/rew_heading_drift,Episode/rew_hip_pos,Episode/rew_joint_torques,Episode/rew_leg_load_balance,Episode/rew_lin_vel_z,Episode/rew_orientation,Episode/rew_similar_to_default,Episode/rew_torque_limits,Episode/rew_tracking_ang_vel,Episode/rew_tracking_lin_vel,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_episode_length/time,Train/mean_reward,Train/mean_reward/time
3258,-1.1175220012664795,-0.01936614327132702,-0.02640562318265438,0.488726943731308,-0.06295249611139297,-2.7721936930902302e-05,-0.0023911679163575172,-0.008864033967256546,-0.013587838038802147,-0.7854602336883545,0.057649992406368256,-0.020444076508283615,0.5595543384552002,-0.04005563259124756,-0.08269566297531128,-0.02786390110850334,-0.00185298768337816,-0.020033646374940872,-0.0001685557363089174,-0.01578591577708721,-0.02518833801150322,-0.27604225277900696,0.7017952799797058,3.539292812347412,-10.481992721557617,0.0005852766335010529,-0.004556914325803518,0.07268428057432175,0.6660122871398926,0.10375690460205078,127705.0,0.15222413837909698,982.9099731445312,,56.58656311035156,
3259,-1.0334306955337524,-0.017858348786830902,-0.02432769164443016,0.4505983591079712,-0.057290978729724884,-2.7693749871104956e-05,-0.0022056398447602987,-0.0081385038793087,-0.012577814981341362,-0.7094835042953491,0.052924543619155884,-0.01845075562596321,0.5147309303283691,-0.0372554250061512,-0.0786253809928894,-0.024992987513542175,-0.0016966809052973986,-0.017503060400485992,-0.00015656888717785478,-0.01264902763068676,-0.023200392723083496,-0.24859987199306488,0.6489355564117432,3.272838592529297,-10.494352340698242,0.0005852766335010529,-0.005407474469393492,0.08042488247156143,0.6583006381988525,0.1030426025390625,129119.0,0.15228228271007538,975.47998046875,,55.97825622558594,
3260,-1.1146044731140137,-0.019267350435256958,-0.02635527029633522,0.48771604895591736,-0.06166199594736099,-2.953691000584513e-05,-0.00232745916582644,-0.008755657821893692,-0.01338630449026823,-0.7710833549499512,0.05718346685171127,-0.019417831674218178,0.5577666759490967,-0.04014783725142479,-0.0783124566078186,-0.02800706773996353,-0.0018199188634753227,-0.018608158454298973,-0.0001704926253296435,-0.014158746227622032,-0.02479395642876625,-0.26158058643341064,0.7030884623527527,3.543935775756836,-10.504733085632324,0.0005852766335010529,-0.004843499045819044,0.07389487326145172,0.6685774326324463,0.10301542282104492,127403.0,0.15211068093776703,964.3499755859375,,55.91542434692383,
3261,-1.0695313215255737,-0.018491193652153015,-0.025214310735464096,0.4673771560192108,-0.058558039367198944,-2.5952718715416268e-05,-0.0022828103974461555,-0.00843039434403181,-0.012988841161131859,-0.7472710609436035,0.054801322519779205,-0.019146550446748734,0.5357705354690552,-0.038122471421957016,-0.08239123225212097,-0.026483189314603806,-0.0017598902340978384,-0.018759530037641525,-0.00016354405670426786,-0.01396423950791359,-0.0239996537566185,-0.2566434144973755,0.6718140840530396,3.390301465988159,-10.52886962890625,0.0005852766335010529,-0.005029534921050072,0.06575389206409454,0.6674044132232666,0.10318922996520996,127569.0,0.1519056111574173,966.4400024414062,,55.50746536254883,
3262,-1.118213415145874,-0.019310571253299713,-0.026333412155508995,0.48970016837120056,-0.06145833060145378,-2.841912464646157e-05,-0.0023585509043186903,-0.008799701929092407,-0.013569442555308342,-0.7698995471000671,0.05732528492808342,-0.01997656375169754,0.560998260974884,-0.040043797343969345,-0.08078616112470627,-0.02762136422097683,-0.0018341303803026676,-0.019892025738954544,-0.000171737396158278,-0.013876210898160934,-0.02515421435236931,-0.26583945751190186,0.7070443630218506,3.5582685470581055,-10.499977111816406,0.0005852766335010529,-0.003957036882638931,0.09210328012704849,0.6652815341949463,0.09693121910095215,128971.0,0.15215608477592468,971.7899780273438,,56.313880920410156,
3263,-1.1199697256088257,-0.019361354410648346,-0.026321034878492355,0.48970088362693787,-0.0636955052614212,-2.8279169782763347e-05,-0.0024138723965734243,-0.008833551779389381,-0.01373197790235281,-0.7718629240989685,0.05739390105009079,-0.020763341337442398,0.5608960390090942,-0.040072500705718994,-0.0792103186249733,-0.027947498485445976,-0.0018485815962776542,-0.018631888553500175,-0.00017414847388863564,-0.015922777354717255,-0.025395890697836876,-0.2700233459472656,0.706584095954895,3.546962261199951,-10.503957748413086,0.0005852766335010529,-0.005030787084251642,0.1045747697353363,0.6647539138793945,0.09678411483764648,129086.0,0.15228979289531708,977.6699829101562,,56.706058502197266,
3264,-1.1029419898986816,-0.01910829357802868,-0.026102039963006973,0.4856463372707367,-0.06133010610938072,-2.6051038730656728e-05,-0.0023661432787775993,-0.008736107498407364,-0.013326629064977169,-0.7701992988586426,0.05713135004043579,-0.0194975808262825,0.5580633878707886,-0.03923756629228592,-0.08115172386169434,-0.027649378404021263,-0.001824175356887281,-0.018334560096263885,-0.00016611008322797716,-0.014853294007480145,-0.024724213406443596,-0.2639867961406708,0.6971015930175781,3.54123592376709,-10.537369728088379,0.0005852766335010529,-0.004776669200509787,0.05644746869802475,0.6668293476104736,0.09493160247802734,129048.0,0.15180541574954987,971.739990234375,,56.97288131713867,
3265,-1.1286232471466064,-0.019477427005767822,-0.026487942785024643,0.4939996600151062,-0.06286807358264923,-2.8521206331788562e-05,-0.00246231397613883,-0.008914006873965263,-0.013824167661368847,-0.7879109382629395,0.05782436579465866,-0.020887091755867004,0.5671821236610413,-0.04004582390189171,-0.0850648581981659,-0.027920279651880264,-0.0018672519363462925,-0.020595908164978027,-0.00017172569641843438,-0.01331577729433775,-0.025608709082007408,-0.273249089717865,0.7113951444625854,3.5918757915496826,-10.507498741149902,0.0005852766335010529,-0.003862107405439019,0.08867397904396057,0.6668698787689209,0.09665346145629883,128750.0,0.15188561379909515,981.8400268554688,,57.21415710449219,
3266,-1.016994833946228,-0.017576029524207115,-0.02398672327399254,0.44752106070518494,-0.05859218165278435,-2.7868165489053354e-05,-0.002135724760591984,-0.00804140418767929,-0.01228842418640852,-0.7138282656669617,0.052643269300460815,-0.018757112324237823,0.5132896900177002,-0.036424871534109116,-0.07526880502700806,-0.025488508865237236,-0.0016767545603215694,-0.01713288389146328,-0.0001576030335854739,-0.01538577489554882,-0.022925755009055138,-0.24440066516399384,0.6439473628997803,3.2600808143615723,-10.568913459777832,0.00039018443203531206,-0.003043112112209201,0.07712588459253311,0.666475772857666,0.09726071357727051,128714.0,0.15163291990756989,945.5399780273438,,54.844261169433594,
3267,-1.0760316848754883,-0.018649477511644363,-0.02536371722817421,0.47127217054367065,-0.06019587442278862,-2.7819396564154886e-05,-0.002347033005207777,-0.0085104675963521,-0.013214773498475552,-0.7435965538024902,0.05523808300495148,-0.020030558109283447,0.5409067869186401,-0.03825370594859123,-0.08472757786512375,-0.02702193520963192,-0.001786158187314868,-0.017561782151460648,-0.000166531273862347,-0.014177787117660046,-0.024432232603430748,-0.2613269090652466,0.6800739765167236,3.4019124507904053,-10.595451354980469,0.00039018443203531206,-0.0045793731696903706,0.09882808476686478,0.6632544994354248,0.09678077697753906,129341.0,0.1515028476715088,978.2899780273438,,56.14445114135742,
3268,-1.077481746673584,-0.018597949296236038,-0.02542434260249138,0.47495412826538086,-0.060511261224746704,-2.8491105695138685e-05,-0.0022652819752693176,-0.008447508327662945,-0.01294893678277731,-0.7619925737380981,0.055511005222797394,-0.018861321732401848,0.542456865310669,-0.039295949041843414,-0.08221375942230225,-0.026197943836450577,-0.0017562269931659102,-0.018441859632730484,-0.00016587185382377356,-0.014846410602331161,-0.02398744225502014,-0.249978169798851,0.6830563545227051,3.4499709606170654,-10.61307144165039,0.0005852766335010529,-0.004202995914965868,0.06589553505182266,0.6710889339447021,0.0969090461730957,128000.0,0.15134797990322113,957.3300170898438,,55.9015007019043,
3269,-1.1186838150024414,-0.0193200521171093,-0.026358705013990402,0.4918532371520996,-0.06226223334670067,-2.756587855401449e-05,-0.0023592167999595404,-0.008801650255918503,-0.01353389024734497,-0.7754277586936951,0.05752723664045334,-0.019636042416095734,0.5646920204162598,-0.039878960698843,-0.07831747829914093,-0.026908081024885178,-0.0018367553129792213,-0.019807716831564903,-0.000168045109603554,-0.013393985107541084,-0.025155380368232727,-0.2619227170944214,0.7082912921905518,3.582559585571289,-10.631513595581055,0.0005852766335010529,-0.00579361617565155,0.0633881464600563,0.6681621074676514,0.09729909896850586,128424.0,0.1511950045824051,978.6599731445312,,56.997642517089844,
3270,-1.0638209581375122,-0.018335826694965363,-0.024946056306362152,0.46904420852661133,-0.05912153050303459,-2.6163721486227587e-05,-0.0022039650939404964,-0.008359014987945557,-0.012963322922587395,-0.7232471704483032,0.0547310970723629,-0.018909363076090813,0.5390604734420776,-0.03787537291646004,-0.07146931439638138,-0.025393158197402954,-0.0017476629000157118,-0.019256647676229477,-0.00016031510313041508,-0.012394789606332779,-0.024141427129507065,-0.24883675575256348,0.6781403422355652,3.41439151763916,-10.658292770385742,0.0008779149502515793,-0.003006553975865245,0.07163838297128677,0.6625082492828369,0.09682679176330566,129460.0,0.15113642811775208,976.75,,57.66313552856445,
3271,-1.0521814823150635,-0.018144018948078156,-0.02464953623712063,0.4630083739757538,-0.059934597462415695,-2.8223945264471695e-05,-0.0022442922927439213,-0.008284284733235836,-0.012887428514659405,-0.7298135161399841,0.05425579100847244,-0.019923051819205284,0.5320097804069519,-0.037419699132442474,-0.08078759163618088,-0.02618655189871788,-0.0017382185906171799,-0.017826421186327934,-0.00016519030032213777,-0.01438109576702118,-0.023980766534805298,-0.24808679521083832,0.6680905222892761,3.3620152473449707,-10.647527694702148,0.0005852766335010529,-0.0038746402133256197,0.0811878964304924,0.6639735698699951,0.09661340713500977,129247.0,0.15118588507175446,968.3200073242188,,56.53092575073242,
3272,-1.1140341758728027,-0.019236937165260315,-0.026217639446258545,0.49332207441329956,-0.06121566891670227,-2.8767119147232734e-05,-0.0024075962137430906,-0.008807019330561161,-0.013528074137866497,-0.769143283367157,0.058321163058280945,-0.020015623420476913,0.5673593282699585,-0.039725594222545624,-0.0818813145160675,-0.027385547757148743,-0.0018404353177174926,-0.01857110671699047,-0.00016780062287580222,-0.013129815459251404,-0.025223400443792343,-0.2600160837173462,0.7114523649215698,3.5945606231689453,-10.644156455993652,0.0005852766335010529,-0.0040317983366549015,0.07803493738174438,0.6660099029541016,0.09701180458068848,128835.0,0.15103693306446075,988.3400268554688,,58.46243667602539,
3273,-1.1108616590499878,-0.0192212276160717,-0.02619725465774536,0.49120235443115234,-0.06238221377134323,-3.0075065296841785e-05,-0.0023786239326000214,-0.008806070312857628,-0.013523290865123272,-0.7745122313499451,0.05758707970380783,-0.02030946873128414,0.5639255046844482,-0.03983154147863388,-0.07800992578268051,-0.027949070557951927,-0.001840464654378593,-0.02208206057548523,-0.00017111643683165312,-0.014891549944877625,-0.02534119412302971,-0.2658904492855072,0.707197368144989,3.5632052421569824,-10.63254165649414,0.0005852766335010529,-0.004099166952073574,0.08522884547710419,0.6718344688415527,0.09894657135009766,127538.0,0.15118926763534546,977.97998046875,,56.84968185424805,
3274,-1.1087723970413208,-0.019130541011691093,-0.02599976770579815,0.49071165919303894,-0.06170576810836792,-2.7724494430003688e-05,-0.002352548763155937,-0.008714808151125908,-0.013546205125749111,-0.7781197428703308,0.057273030281066895,-0.019627980887889862,0.5629176497459412,-0.039915211498737335,-0.08178263902664185,-0.027751004323363304,-0.0018266536062583327,-0.02099022828042507,-0.0001666430034674704,-0.014858609065413475,-0.02519109845161438,-0.2580239176750183,0.7073335647583008,3.559361457824707,-10.630439758300781,0.0005852766335010529,-0.00456266151741147,0.10675864666700363,0.6716210842132568,0.09516048431396484,128203.0,0.15136182308197021,976.260009765625,,56.95529556274414,
3275,-1.0503612756729126,-0.018118783831596375,-0.024684136733412743,0.4669017195701599,-0.061060767620801926,-2.904625580413267e-05,-0.002254017163068056,-0.008305473253130913,-0.012743286788463593,-0.7328121066093445,0.05492091178894043,-0.01967323198914528,0.5371968746185303,-0.037536099553108215,-0.07710261642932892,-0.025680452585220337,-0.0017391287256032228,-0.01813741773366928,-0.00016362042515538633,-0.01666860282421112,-0.023824986070394516,-0.24770712852478027,0.6738346815109253,3.400439739227295,-10.621461868286133,0.00039018443203531206,-0.004369222559034824,0.09153831750154495,0.6693973541259766,0.09513974189758301,128579.0,0.15124547481536865,962.4600219726562,,56.274803161621094,
3276,-1.107696533203125,-0.019115038216114044,-0.026058703660964966,0.49168261885643005,-0.06293873488903046,-2.9223036108305678e-05,-0.0024191122502088547,-0.008779466152191162,-0.013431524857878685,-0.7810704708099365,0.05777151137590408,-0.020288776606321335,0.5652579069137573,-0.03965356573462486,-0.0793890506029129,-0.02731454372406006,-0.0018358617089688778,-0.020282713696360588,-0.00017057135119102895,-0.015915874391794205,-0.02520381473004818,-0.262993186712265,0.7088162899017334,3.579926013946533,-10.619650840759277,0.00039018443203531206,-0.004196427296847105,0.10102808475494385,0.6651298999786377,0.09674072265625,129029.0,0.15138877928256989,978.4500122070312,,57.67237854003906,
3277,-1.0558661222457886,-0.018221251666545868,-0.02467292547225952,0.46784377098083496,-0.061388444155454636,-2.882993248931598e-05,-0.002321867272257805,-0.008350180462002754,-0.013066287152469158,-0.7473518252372742,0.05499750003218651,-0.020170733332633972,0.537970781326294,-0.03769791126251221,-0.07583897560834885,-0.027233164757490158,-0.0017592788208276033,-0.018759816884994507,-0.00016667756426613778,-0.015849804505705833,-0.024240916594862938,-0.25214916467666626,0.6736429929733276,3.3854212760925293,-10.598078727722168,0.00039018443203531206,-0.004035487305372953,0.09208610653877258,0.6653823852539062,0.0968782901763916,128963.0,0.15148556232452393,966.2899780273438,,56.189064025878906,
3278,-1.032544732093811,-0.01783466339111328,-0.024250835180282593,0.45761245489120483,-0.060897793620824814,-2.9695720513700508e-05,-0.00230823690071702,-0.008180312812328339,-0.012652693316340446,-0.7334086298942566,0.053994759917259216,-0.02007504552602768,0.5255348682403564,-0.037059977650642395,-0.07416703552007675,-0.025185247883200645,-0.0017176123801618814,-0.017842156812548637,-0.00016586498531978577,-0.017178431153297424,-0.023569416254758835,-0.24719452857971191,0.6590673327445984,3.318272352218628,-10.579588890075684,0.0005852766335010529,-0.00419993419200182,0.07837101817131042,0.6668732166290283,0.09686684608459473,128713.0,0.15165257453918457,951.4400024414062,,55.591224670410156,
3279,-1.0905816555023193,-0.018793636932969093,-0.02554875612258911,0.4837489128112793,-0.06080947071313858,-2.871848664653953e-05,-0.0023793200962245464,-0.008569988422095776,-0.013331147842109203,-0.7670285105705261,0.05676373839378357,-0.020218893885612488,0.5558159351348877,-0.039102908223867416,-0.0771014541387558,-0.02641311287879944,-0.0017958673415705562,-0.01888376474380493,-0.00016904863878153265,-0.01720832660794258,-0.024680694565176964,-0.24963736534118652,0.6969639658927917,3.517732620239258,-10.574234962463379,0.0005852766335010529,-0.004559767432510853,0.09159345924854279,0.6702957153320312,0.09672021865844727,128164.0,0.15177111327648163,971.4400024414062,,57.42451477050781,
3280,-1.093635082244873,-0.01888185553252697,-0.02567434310913086,0.4858982563018799,-0.06266340613365173,-2.919433609349653e-05,-0.002381689380854368,-0.008639144711196423,-0.013391636312007904,-0.7730376124382019,0.057050883769989014,-0.019735276699066162,0.5572221279144287,-0.039572034031152725,-0.08280421793460846,-0.026992708444595337,-0.0018133748089894652,-0.022034496068954468,-0.0001704789901850745,-0.014657840132713318,-0.024829905480146408,-0.2581281065940857,0.6991558074951172,3.5261611938476562,-10.55815601348877,0.0005852766335010529,-0.004414345603436232,0.09338978677988052,0.6721322536468506,0.09694528579711914,127820.0,0.15185096859931946,968.6099853515625,,56.525970458984375,
3281,-0.9737882614135742,-0.016802620142698288,-0.022914331406354904,0.4348355233669281,-0.05719786882400513,-2.9030888981651515e-05,-0.0020914983469992876,-0.0076282634399831295,-0.01179954968392849,-0.6816834211349487,0.051036201417446136,-0.01728595234453678,0.4974960684776306,-0.03573792427778244,-0.06484559178352356,-0.023658065125346184,-0.0015912686940282583,-0.017157625406980515,-0.0001591654436197132,-0.014829717576503754,-0.022206982597708702,-0.21764680743217468,0.629799485206604,3.163734197616577,-10.540366172790527,0.0005852766335010529,-0.005814253818243742,0.10003534704446793,0.6705577373504639,0.09679317474365234,128108.0,0.15192130208015442,957.280029296875,,56.717079162597656,
3282,-1.0330538749694824,-0.017887745052576065,-0.024294842034578323,0.45993751287460327,-0.059899549931287766,-3.004344762302935e-05,-0.002289459342136979,-0.008248800411820412,-0.012702800333499908,-0.747775673866272,0.054200753569602966,-0.01940567046403885,0.5288560390472412,-0.03706736117601395,-0.08009807765483856,-0.025463830679655075,-0.0017300596227869391,-0.018715664744377136,-0.0001617014640942216,-0.01474850531667471,-0.023525012657046318,-0.25058862566947937,0.6610232591629028,3.331167697906494,-10.503532409667969,0.0005852766335010529,-0.004306127782911062,0.10475604236125946,0.6718888282775879,0.10460734367370605,126599.0,0.1520584672689438,967.8400268554688,,56.37527847290039,
3283,-1.0370720624923706,-0.017934612929821014,-0.024339914321899414,0.4618797302246094,-0.05946539342403412,-2.9472794267348945e-05,-0.0022432683035731316,-0.008201973512768745,-0.012778537347912788,-0.7313382625579834,0.05412124842405319,-0.01902776025235653,0.531577467918396,-0.0370883047580719,-0.0773211345076561,-0.025113245472311974,-0.0017244875198230147,-0.020977860316634178,-0.00016180850798264146,-0.014897397719323635,-0.023691818118095398,-0.24572452902793884,0.6650885343551636,3.360630989074707,-10.539070129394531,0.0005852766335010529,-0.005475671961903572,0.08178108185529709,0.6667416095733643,0.1042177677154541,127508.0,0.1520189344882965,957.530029296875,,56.383636474609375,
3284,-1.0916856527328491,-0.01887386664748192,-0.02552121877670288,0.484025239944458,-0.06239747256040573,-2.984841921715997e-05,-0.0024688751436769962,-0.008684521540999413,-0.013615906238555908,-0.7829623222351074,0.05674758553504944,-0.020278170704841614,0.5572127103805542,-0.038825418800115585,-0.08296035975217819,-0.02703225240111351,-0.0018330052262172103,-0.018966060131788254,-0.00016828165098559111,-0.01463722437620163,-0.02515513449907303,-0.2652226686477661,0.6951939463615417,3.4959964752197266,-10.476846694946289,0.0005852766335010529,-0.0029669906944036484,0.100491963326931,0.6713204383850098,0.10358333587646484,126859.0,0.15233273804187775,990.4500122070312,,57.51043701171875,
3285,-1.071171522140503,-0.018509477376937866,-0.025137200951576233,0.47784435749053955,-0.06137969344854355,-2.942142600659281e-05,-0.0023560866247862577,-0.00848722830414772,-0.013165666721761227,-0.7600359916687012,0.05619599670171738,-0.01973748952150345,0.550240695476532,-0.03828980401158333,-0.07878914475440979,-0.025825535878539085,-0.0017840615473687649,-0.019939979538321495,-0.0001674486557021737,-0.016150878742337227,-0.02434154413640499,-0.2520582675933838,0.6878968477249146,3.4683804512023926,-10.5010404586792,0.0005852766335010529,-0.0048888372257351875,0.09059106558561325,0.6744265556335449,0.10331296920776367,126397.0,0.15241184830665588,953.4400024414062,,55.920310974121094,
3286,-1.1007936000823975,-0.018996939063072205,-0.025806941092014313,0.49065062403678894,-0.06260344386100769,-3.133509017061442e-05,-0.0024120183661580086,-0.008673310279846191,-0.01350201666355133,-0.7660357356071472,0.057540833950042725,-0.01942923292517662,0.5619745254516602,-0.040152810513973236,-0.07805746793746948,-0.026638656854629517,-0.0018165137153118849,-0.02042422816157341,-0.00017189460049849004,-0.014741106890141964,-0.025017088279128075,-0.2532776892185211,0.7098738551139832,3.55688738822937,-10.428637504577637,0.0005852766335010529,-0.004308825358748436,0.10576219111680984,0.6719522476196289,0.10370206832885742,126736.0,0.1527111530303955,979.0999755859375,,57.88290786743164,
3287,-1.0774856805801392,-0.01860443875193596,-0.02521549165248871,0.4805060625076294,-0.06258761882781982,-3.3581804018467665e-05,-0.0024095717817544937,-0.008510598912835121,-0.01330734696239233,-0.7748629450798035,0.05643118545413017,-0.019438423216342926,0.5520527958869934,-0.03885114938020706,-0.0825769454240799,-0.026272650808095932,-0.0017900397069752216,-0.021364495158195496,-0.00016961053188424557,-0.014856535010039806,-0.024640856310725212,-0.2537260949611664,0.6921267509460449,3.4906842708587646,-10.439790725708008,0.0005852766335010529,-0.005350325722247362,0.09059787541627884,0.6753458976745605,0.10362648963928223,126197.0,0.1527096927165985,966.8900146484375,,56.39427185058594,
3288,-1.0954853296279907,-0.018939709290862083,-0.02574944868683815,0.4891900420188904,-0.06308354437351227,-3.143923095194623e-05,-0.002416718751192093,-0.008697415702044964,-0.013405391946434975,-0.7680822610855103,0.05788068100810051,-0.02002163976430893,0.562964916229248,-0.03929350525140762,-0.0743006020784378,-0.026429980993270874,-0.0018248548731207848,-0.021290963515639305,-0.00016816610877867788,-0.015401992946863174,-0.02503424696624279,-0.25721681118011475,0.7059680223464966,3.5648512840270996,-10.44878101348877,0.00039018443203531206,-0.005188881419599056,0.0874594897031784,0.6688957214355469,0.1038062572479248,127221.0,0.15250252187252045,968.260009765625,,57.11613082885742,
3289,-1.0713574886322021,-0.01847674511373043,-0.02508663758635521,0.4756006896495819,-0.05978541821241379,-2.876956932595931e-05,-0.002302169566974044,-0.008415119722485542,-0.01315567921847105,-0.7335282564163208,0.05566386878490448,-0.01919332891702652,0.5465184450149536,-0.038426320999860764,-0.07713817059993744,-0.025392621755599976,-0.0017642530146986246,-0.01961868442595005,-0.00016603559197392315,-0.01458699256181717,-0.02439061366021633,-0.24433130025863647,0.6894493103027344,3.4579341411590576,-10.476095199584961,0.00039018443203531206,-0.004687567241489887,0.09606490284204483,0.6609683036804199,0.10390830039978027,128522.0,0.15230949223041534,990.47998046875,,58.72291946411133,
3290,-1.0777474641799927,-0.01863257959485054,-0.025233905762434006,0.4790939688682556,-0.06364515423774719,-3.0783688998781145e-05,-0.0024267162661999464,-0.008506881073117256,-0.013368979096412659,-0.768199622631073,0.056497972458601,-0.020230639725923538,0.5493090152740479,-0.03904849663376808,-0.08583232760429382,-0.026276906952261925,-0.0017923552077263594,-0.02075737528502941,-0.00017134698282461613,-0.01615419238805771,-0.024730173870921135,-0.25350239872932434,0.6902210116386414,3.464473247528076,-10.4593505859375,0.00039018443203531206,-0.003871289547532797,0.10487932711839676,0.663128137588501,0.10413575172424316,128122.0,0.15239742398262024,962.4500122070312,,55.52665328979492,
3291,-1.064032793045044,-0.0183718204498291,-0.024967504665255547,0.4744999408721924,-0.06052183359861374,-3.313509660074487e-05,-0.002323335036635399,-0.008420856669545174,-0.013007710687816143,-0.752746045589447,0.05558764934539795,-0.019164133816957474,0.546390950679779,-0.038021475076675415,-0.08207687735557556,-0.0257062166929245,-0.0017677120631560683,-0.02281622588634491,-0.0001662362483330071,-0.016200624406337738,-0.024177122861146927,-0.25052544474601746,0.6838240623474121,3.456345558166504,-10.491804122924805,0.0005852766335010529,-0.004800673108547926,0.07836154848337173,0.6655945777893066,0.10315561294555664,127875.0,0.1523406058549881,943.2999877929688,,55.479576110839844,
3292,-1.1014575958251953,-0.018957678228616714,-0.02579382061958313,0.49135860800743103,-0.06115102395415306,-2.837260763044469e-05,-0.002380619291216135,-0.008605150505900383,-0.013397819362580776,-0.7667383551597595,0.057454511523246765,-0.019057122990489006,0.5629051923751831,-0.04017752408981323,-0.08135464787483215,-0.026471156626939774,-0.0018005695892497897,-0.021239470690488815,-0.0001712499652057886,-0.015033772215247154,-0.025098193436861038,-0.2459123581647873,0.7101290225982666,3.5818629264831543,-10.467353820800781,0.00039018443203531206,-0.004636421799659729,0.09166210144758224,0.6649081707000732,0.10323357582092285,127976.0,0.1525050699710846,979.3900146484375,,58.18547058105469,
3293,-1.0850228071212769,-0.0187324620783329,-0.025446919724345207,0.483855664730072,-0.06173953413963318,-2.9184011509642005e-05,-0.0023474940098822117,-0.00856410339474678,-0.013304057531058788,-0.7646386027336121,0.05665029212832451,-0.019289584830403328,0.5564141869544983,-0.038979459553956985,-0.07342568039894104,-0.02603907510638237,-0.0017976528033614159,-0.020758170634508133,-0.0001670771453063935,-0.015685878694057465,-0.024614742025732994,-0.2531481683254242,0.6964173316955566,3.5228793621063232,-10.45220947265625,0.0005852766335010529,-0.005210522096604109,0.08828098326921463,0.6709699630737305,0.10368967056274414,126899.0,0.1526689976453781,971.0599975585938,,57.5560417175293,
3294,-1.063069224357605,-0.01840534806251526,-0.025080710649490356,0.4760918617248535,-0.06095421314239502,-2.8188092983327806e-05,-0.0023079586680978537,-0.008454084396362305,-0.012914465740323067,-0.7540526390075684,0.056044548749923706,-0.019549068063497543,0.5499114990234375,-0.03768029063940048,-0.07400687038898468,-0.02622356079518795,-0.0017722438788041472,-0.02000475488603115,-0.00016339216381311417,-0.017317181453108788,-0.02432985231280327,-0.25307220220565796,0.6858447790145874,3.47094988822937,-10.432129859924316,0.0005852766335010529,-0.004802011884748936,0.12400496006011963,0.6735570430755615,0.10359525680541992,126492.0,0.15292316675186157,948.489990234375,,56.17847442626953,
3295,-1.0482685565948486,-0.018064578995108604,-0.02455800399184227,0.4665953516960144,-0.060429275035858154,-2.7825706638395786e-05,-0.0022775372490286827,-0.008234282955527306,-0.01279397588223219,-0.7284948229789734,0.05470242351293564,-0.018989665433764458,0.5337356925010681,-0.03837507963180542,-0.0804981142282486,-0.025617986917495728,-0.001723037799820304,-0.018685603514313698,-0.00016555306501686573,-0.016524363309144974,-0.02403109148144722,-0.24136921763420105,0.6766550540924072,3.3858160972595215,-10.423157691955566,0.0005852766335010529,-0.004421904683113098,0.08422081917524338,0.6696279048919678,0.10308218002319336,127219.0,0.1528785675764084,937.4000244140625,,55.232337951660156,
3296,-1.0422636270523071,-0.017977703362703323,-0.024495135992765427,0.4657219648361206,-0.06131071597337723,-2.9129798349458724e-05,-0.0022905648220330477,-0.008260803297162056,-0.012643011286854744,-0.7483420372009277,0.055146053433418274,-0.018779896199703217,0.5341364145278931,-0.03791436553001404,-0.08454139530658722,-0.025060296058654785,-0.0017280392348766327,-0.02085721492767334,-0.00016108184354379773,-0.0160597525537014,-0.0238575991243124,-0.24208371341228485,0.6711786985397339,3.386338949203491,-10.393827438354492,0.0005852766335010529,-0.0038227972108870745,0.0783500000834465,0.6677918434143066,0.10349917411804199,127453.0,0.15291309356689453,967.3599853515625,,56.46330261230469,
3297,-1.0964252948760986,-0.01899821124970913,-0.02587512694299221,0.49175307154655457,-0.06237943097949028,-3.0057439289521426e-05,-0.002373365219682455,-0.008690230548381805,-0.01335070189088583,-0.7791051864624023,0.057953715324401855,-0.019477106630802155,0.5673366785049438,-0.03910428285598755,-0.076713427901268,-0.026412812992930412,-0.0018242725636810064,-0.020295321941375732,-0.00016537964984308928,-0.01507909968495369,-0.025130320340394974,-0.25631284713745117,0.7085382342338562,3.587130308151245,-10.396773338317871,0.0005852766335010529,-0.004835827741771936,0.08106568455696106,0.6681666374206543,0.10366368293762207,127364.0,0.1529557853937149,986.6900024414062,,58.59291076660156,
3298,-1.081028938293457,-0.01866931840777397,-0.02529534511268139,0.481545627117157,-0.0643438771367073,-3.106792428297922e-05,-0.002465481637045741,-0.008526327088475227,-0.013358503580093384,-0.7641727328300476,0.057002775371074677,-0.01998136192560196,0.5509276390075684,-0.03957948461174965,-0.07595478743314743,-0.026096006855368614,-0.0017949736211448908,-0.021186871454119682,-0.00017604915774427354,-0.016560280695557594,-0.02482309751212597,-0.25428906083106995,0.6956490278244019,3.485703945159912,-10.396289825439453,0.0005852766335010529,-0.00483545009046793,0.09242524951696396,0.6627721786499023,0.10358667373657227,128274.0,0.15291398763656616,970.8400268554688,,56.803279876708984,
