step,Episode/rew_acceleration,Episode/rew_action_rate,Episode/rew_action_smoothness2,Episode/rew_alive,Episode/rew_ang_vel_xy,Episode/rew_base_height,Episode/rew_contact_no_vel,Episode/rew_dof_pos_error,Episode/rew_dof_vel,Episode/rew_drift,Episode/rew_feet_clearance,Episode/rew_feet_orientation,Episode/rew_gait_contact,Episode/rew_gait_swing,Episode/rew_hip_pos,Episode/rew_joint_torques,Episode/rew_leg_load_balance,Episode/rew_lin_vel_z,Episode/rew_orientation,Episode/rew_similar_to_default,Episode/rew_torque_limits,Episode/rew_tracking_ang_vel,Episode/rew_tracking_lin_vel,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_episode_length/time,Train/mean_reward,Train/mean_reward/time
2457,-1.1446102857589722,-0.019821031019091606,-0.027088120579719543,0.474948525428772,-0.06074073910713196,-2.372528615524061e-05,-0.0024708379060029984,-0.009128887206315994,-0.01387398224323988,-0.7902463674545288,0.057524483650922775,-0.028146205469965935,0.5414713621139526,-0.039567459374666214,-0.0225631445646286,-0.0019094189628958702,-0.015831362456083298,-0.00016464332293253392,-0.012640206143260002,-0.027251221239566803,-0.3204575777053833,0.6767625212669373,3.404773235321045,-9.740581512451172,0.0005852766335010529,-0.004728118423372507,0.09986484050750732,0.6601779460906982,0.10458087921142578,128542.0,0.1576424241065979,947.9600219726562,960.0999755859375,52.357696533203125,57.44720458984375
2458,-1.1421053409576416,-0.01976027712225914,-0.027136653661727905,0.4779791831970215,-0.06066460534930229,-2.3519780370406806e-05,-0.0022826034110039473,-0.009081115946173668,-0.013594254851341248,-0.7844147682189941,0.05750378221273422,-0.02567942999303341,0.5466529130935669,-0.03934037685394287,-0.022101398557424545,-0.001886771060526371,-0.015530742704868317,-0.00015672318113502115,-0.01266612857580185,-0.026877250522375107,-0.3075212836265564,0.6825775504112244,3.463486433029175,-9.69589614868164,0.0005852766335010529,-0.003871866734698415,0.11852478235960007,0.665332555770874,0.10387158393859863,127799.0,0.15806612372398376,949.510009765625,968.7100219726562,54.072731018066406,57.828189849853516
2459,-1.1298863887786865,-0.01962990127503872,-0.026896420866250992,0.47145676612854004,-0.061070047318935394,-2.3749205865897238e-05,-0.002351625356823206,-0.009063536301255226,-0.013631772249937057,-0.7893446683883667,0.057023972272872925,-0.026786353439092636,0.5388703346252441,-0.038893308490514755,-0.02147611975669861,-0.0018902977462857962,-0.0178872998803854,-0.000159882300067693,-0.013806601986289024,-0.026758290827274323,-0.32088643312454224,0.6709022521972656,3.3990962505340576,-9.643416404724121,0.0005852766335010529,-0.0036545703187584877,0.11571374535560608,0.6569242477416992,0.10323762893676758,129319.0,0.15842118859291077,957.9400024414062,955.0700073242188,53.22709274291992,57.757293701171875
2460,-1.060438632965088,-0.018362805247306824,-0.025171644985675812,0.44196367263793945,-0.05807764455676079,-2.5717625248944387e-05,-0.0022007671650499105,-0.008460119366645813,-0.012698942795395851,-0.7422490119934082,0.053403910249471664,-0.025393981486558914,0.5041362047195435,-0.036744676530361176,-0.020218567922711372,-0.0017611337825655937,-0.0156329907476902,-0.00015367299783974886,-0.013890169560909271,-0.024979837238788605,-0.293487012386322,0.6305163502693176,3.1924502849578857,-9.634092330932617,0.0005852766335010529,-0.00451563810929656,0.10179373621940613,0.6577999591827393,0.10326862335205078,129165.0,0.15834519267082214,923.5599975585938,983.6199951171875,51.32469940185547,59.14495849609375
2461,-1.1737874746322632,-0.020320914685726166,-0.027840998023748398,0.4889564514160156,-0.0628882646560669,-2.504601070540957e-05,-0.002421910874545574,-0.009379629045724869,-0.014123252592980862,-0.8278141021728516,0.05910689756274223,-0.0276402086019516,0.5556175708770752,-0.04124102741479874,-0.022929470986127853,-0.0019577755592763424,-0.0177387073636055,-0.0001649823971092701,-0.01430770568549633,-0.02780168130993843,-0.3290770351886749,0.6957097053527832,3.517803192138672,-9.596148490905762,0.0005852766335010529,-0.004497987683862448,0.11055991053581238,0.6549789905548096,0.10346221923828125,129613.0,0.1587921530008316,972.4299926757812,979.9299926757812,54.047359466552734,58.81743240356445
2462,-1.1293052434921265,-0.01962699554860592,-0.026861486956477165,0.4708061218261719,-0.06095549091696739,-2.3731296096229926e-05,-0.002386983949691057,-0.009020447731018066,-0.01369077991694212,-0.7673314809799194,0.056926097720861435,-0.027349552139639854,0.5379354953765869,-0.038892727345228195,-0.02121647819876671,-0.0018823392456397414,-0.015087699517607689,-0.0001592480984982103,-0.012969757430255413,-0.026678182184696198,-0.3135402798652649,0.6731211543083191,3.3950252532958984,-9.566454887390137,0.0005852766335010529,-0.004657456185668707,0.10241913050413132,0.6477017402648926,0.10325121879577637,130905.0,0.15891744196414948,943.0399780273438,958.5,53.028682708740234,57.01486587524414
2463,-1.0989598035812378,-0.019008159637451172,-0.026080293580889702,0.458412766456604,-0.05974075198173523,-2.321020838280674e-05,-0.002274133265018463,-0.00875602662563324,-0.013133752159774303,-0.7597332000732422,0.055152617394924164,-0.02551841363310814,0.5230452418327332,-0.038071662187576294,-0.02102062478661537,-0.0018237787298858166,-0.017698563635349274,-0.00015623679792042822,-0.01375975739210844,-0.025797253474593163,-0.3027641475200653,0.6553212404251099,3.3091773986816406,-9.566510200500488,0.0005852766335010529,-0.004744436591863632,0.08455091714859009,0.6505875587463379,0.1039419174194336,130285.0,0.15879125893115997,964.0800170898438,976.9500122070312,54.09291458129883,58.813514709472656
2464,-1.1511540412902832,-0.019991453737020493,-0.02735619619488716,0.4808669090270996,-0.06142143905162811,-2.6542344130575657e-05,-0.002424482721835375,-0.0092540942132473,-0.013910639099776745,-0.8079404234886169,0.05805794522166252,-0.027413152158260345,0.5506486892700195,-0.039385490119457245,-0.021799013018608093,-0.001931068836711347,-0.01645602658390999,-0.00016250525368377566,-0.012476354837417603,-0.027325280010700226,-0.3248315155506134,0.6845293045043945,3.465944290161133,-9.617740631103516,0.0005852766335010529,-0.004716972820460796,0.09647469967603683,0.6552653312683105,0.1039419174194336,129482.0,0.15856419503688812,967.0900268554688,959.5399780273438,53.78388214111328,58.669105529785156
2465,-1.1052358150482178,-0.01921636238694191,-0.026251409202814102,0.46060413122177124,-0.05905758589506149,-2.5799503418966196e-05,-0.0024034408852458,-0.00891300942748785,-0.013476505875587463,-0.7952675819396973,0.055772870779037476,-0.027531132102012634,0.5277848243713379,-0.03763163089752197,-0.02161947451531887,-0.0018636196618899703,-0.0170903243124485,-0.00015351967886090279,-0.012877177447080612,-0.026331644505262375,-0.31525880098342896,0.6521027088165283,3.308603286743164,-9.618942260742188,0.0005852766335010529,-0.004553084261715412,0.08226997405290604,0.6488056182861328,0.10289192199707031,130776.0,0.15847203135490417,946.9199829101562,954.5,51.992794036865234,57.36383819580078
2466,-1.0815585851669312,-0.018734034150838852,-0.025712577626109123,0.4525384306907654,-0.05730808898806572,-2.5835161068243906e-05,-0.0021780941169708967,-0.008603321388363838,-0.012914896011352539,-0.7525147199630737,0.054769597947597504,-0.02537979930639267,0.5157435536384583,-0.037750244140625,-0.020607491955161095,-0.0017894295742735267,-0.015756938606500626,-0.00015004230954218656,-0.014532189816236496,-0.025449512526392937,-0.29426825046539307,0.6453341245651245,3.2623448371887207,-9.604514122009277,0.0005852766335010529,-0.003743103239685297,0.10652647912502289,0.6492938995361328,0.10374164581298828,130543.0,0.15857206284999847,947.8300170898438,950.0,53.04951858520508,56.074989318847656
2467,-1.1624524593353271,-0.02014300227165222,-0.027630841359496117,0.48569774627685547,-0.060078319162130356,-2.3332337150350213e-05,-0.002345224842429161,-0.009283916093409061,-0.013902689330279827,-0.7882384061813354,0.05854247137904167,-0.026397865265607834,0.5545255541801453,-0.04024088755249977,-0.02239542454481125,-0.0019304314628243446,-0.01665913313627243,-0.0001591719192219898,-0.01164446771144867,-0.02740047685801983,-0.3204343318939209,0.6947906017303467,3.5111873149871826,-9.588212013244629,0.0005852766335010529,-0.0041906931437551975,0.110932357609272,0.6446254253387451,0.10375046730041504,131356.0,0.15883833169937134,964.280029296875,968.5599975585938,54.58985137939453,58.06656265258789
2468,-1.0746984481811523,-0.018666498363018036,-0.025630559772253036,0.45016440749168396,-0.05815694481134415,-2.371576556470245e-05,-0.002202277071774006,-0.00862143188714981,-0.012846402823925018,-0.7429894804954529,0.05454769730567932,-0.02561919391155243,0.5147787928581238,-0.037068698555231094,-0.020398743450641632,-0.001792663475498557,-0.01624259538948536,-0.00015246571274474263,-0.014451350085437298,-0.025286173447966576,-0.3011135756969452,0.6434897184371948,3.249386787414551,-9.586967468261719,0.0005852766335010529,-0.004987572319805622,0.095482237637043,0.6488432884216309,0.10301947593688965,130747.0,0.15874329209327698,912.8699951171875,958.8099975585938,51.33903503417969,57.46706771850586
2469,-1.0388845205307007,-0.0180275347083807,-0.024687504395842552,0.43320584297180176,-0.05402261018753052,-2.108618718921207e-05,-0.0021648425608873367,-0.008306714706122875,-0.012537200003862381,-0.7189874053001404,0.052332401275634766,-0.02472485415637493,0.49630022048950195,-0.03541824221611023,-0.020173218101263046,-0.0017327656969428062,-0.014290107414126396,-0.0001424086804036051,-0.011668644845485687,-0.02463766187429428,-0.2890937626361847,0.6184114813804626,3.1294972896575928,-9.551021575927734,0.0005852766335010529,-0.004373551346361637,0.1133328527212143,0.646306037902832,0.10324811935424805,131149.0,0.1589786410331726,936.010009765625,909.3499755859375,52.81669235229492,54.08989715576172
2470,-1.1327828168869019,-0.019605088979005814,-0.026834219694137573,0.4709997773170471,-0.061524853110313416,-2.474241773597896e-05,-0.0023456073831766844,-0.00900961458683014,-0.013708168640732765,-0.7830305099487305,0.056956466287374496,-0.027415333315730095,0.5369195938110352,-0.039252445101737976,-0.021579448133707047,-0.0018766744760796428,-0.016930796205997467,-0.00016143883112818003,-0.013543265871703625,-0.026827316731214523,-0.3109285533428192,0.6738443374633789,3.377124309539795,-9.520606994628906,0.0005852766335010529,-0.00411465298384428,0.11181201040744781,0.6571669578552246,0.1033637523651123,129257.0,0.15919001400470734,945.3599853515625,953.260009765625,52.47016906738281,57.79779052734375
2471,-1.1373491287231445,-0.019730206578969955,-0.027119312435388565,0.47492703795433044,-0.061111412942409515,-2.8335552997305058e-05,-0.002293896861374378,-0.009063386358320713,-0.013577006757259369,-0.791606068611145,0.057497184723615646,-0.02677949331700802,0.5414151549339294,-0.039574526250362396,-0.021383030340075493,-0.0018830056069418788,-0.015606485307216644,-0.0001587674196343869,-0.01387824397534132,-0.02684396505355835,-0.3105502724647522,0.6781128644943237,3.4301421642303467,-9.524213790893555,0.0005852766335010529,-0.004522773902863264,0.09864789247512817,0.6570842266082764,0.10295414924621582,129340.0,0.15908345580101013,936.8300170898438,953.02001953125,52.76224136352539,58.22200393676758
2472,-1.143892765045166,-0.01986704021692276,-0.027249962091445923,0.4770049452781677,-0.06022282689809799,-2.473827771609649e-05,-0.0023584365844726562,-0.009180396795272827,-0.013748827390372753,-0.7916581034660339,0.05763460695743561,-0.026822593063116074,0.5463534593582153,-0.039033837616443634,-0.021592114120721817,-0.0019141942029818892,-0.018367554992437363,-0.00015732369502075016,-0.01245949324220419,-0.02710469625890255,-0.3249134421348572,0.6807907819747925,3.4357478618621826,-9.53549861907959,0.0005852766335010529,-0.0034655192866921425,0.10771344602108002,0.6493747234344482,0.10279250144958496,130694.0,0.15891332924365997,954.8400268554688,970.2000122070312,53.308406829833984,58.810787200927734
2473,-1.1317682266235352,-0.019616641104221344,-0.026938091963529587,0.47276005148887634,-0.05898883193731308,-2.287001916556619e-05,-0.0022777197882533073,-0.00902797281742096,-0.013518979772925377,-0.7768470048904419,0.05726578086614609,-0.026184281334280968,0.5396451950073242,-0.039199382066726685,-0.02171306684613228,-0.0018764554988592863,-0.016417037695646286,-0.00015654384333174676,-0.01281205378472805,-0.02683306112885475,-0.3138807415962219,0.6766195297241211,3.4212403297424316,-9.52563762664795,0.0005852766335010529,-0.004393364302814007,0.1209629476070404,0.6508409976959229,0.10400843620300293,130229.0,0.15909425914287567,950.6199951171875,977.6300048828125,53.818363189697266,59.353641510009766
2474,-1.0979665517807007,-0.019047804176807404,-0.02611868642270565,0.4585185945034027,-0.059747181832790375,-2.4239139747805893e-05,-0.0022247652523219585,-0.008774450980126858,-0.0131769310683012,-0.7779468297958374,0.0555904321372509,-0.026773160323500633,0.5242657661437988,-0.03777499496936798,-0.02093326859176159,-0.0018267891136929393,-0.016160454601049423,-0.00015466066543012857,-0.015303775668144226,-0.026122290641069412,-0.304254949092865,0.6510336995124817,3.3003149032592773,-9.529868125915527,0.0005852766335010529,-0.004684007726609707,0.10735345631837845,0.6444988250732422,0.10380125045776367,131369.0,0.15904773771762848,911.1400146484375,963.3400268554688,50.53487014770508,58.507991790771484
2475,-1.1507062911987305,-0.01995065063238144,-0.02734595164656639,0.48032018542289734,-0.060718387365341187,-2.3769045583321713e-05,-0.0023276356514543295,-0.009184829890727997,-0.013844883069396019,-0.8032748699188232,0.05786120519042015,-0.026974141597747803,0.5492765307426453,-0.039547957479953766,-0.022026268765330315,-0.001914417720399797,-0.01755739189684391,-0.00015733973123133183,-0.012269413098692894,-0.02741411328315735,-0.3166205883026123,0.6828462481498718,3.464169979095459,-9.513338088989258,0.0005852766335010529,-0.00331776007078588,0.10502725094556808,0.6492695808410645,0.10384798049926758,130529.0,0.1590629369020462,963.8300170898438,977.5700073242188,53.72594451904297,59.00857162475586
2476,-1.057607650756836,-0.018329260870814323,-0.025076426565647125,0.44215261936187744,-0.057693175971508026,-2.2561693185707554e-05,-0.0021875365637242794,-0.008451428264379501,-0.012788590043783188,-0.7325567603111267,0.05335056036710739,-0.02577243745326996,0.5060371160507202,-0.03629225119948387,-0.020377039909362793,-0.0017662378959357738,-0.016071682795882225,-0.00014986323367338628,-0.01342969574034214,-0.025203362107276917,-0.294528067111969,0.629930853843689,3.184128522872925,-9.488224983215332,0.0005852766335010529,-0.0034969791304320097,0.14216411113739014,0.6534411907196045,0.10399937629699707,129784.0,0.15941447019577026,930.489990234375,973.8400268554688,51.78331756591797,58.901329040527344
2477,-1.0333268642425537,-0.01792832836508751,-0.024619726464152336,0.43169206380844116,-0.0564352385699749,-2.3995182345970534e-05,-0.002107074484229088,-0.008263427764177322,-0.012354148551821709,-0.7187299132347107,0.052279721945524216,-0.02471007965505123,0.49466633796691895,-0.03526662290096283,-0.019985269755125046,-0.0017198314890265465,-0.016170140355825424,-0.00014759103942196816,-0.01440909318625927,-0.024654900655150414,-0.28478068113327026,0.617063581943512,3.1115055084228516,-9.428805351257324,0.0005852766335010529,-0.0037614135071635246,0.12315376102924347,0.6513311862945557,0.1032717227935791,130272.0,0.16000445187091827,897.3800048828125,982.9000244140625,49.963653564453125,59.543670654296875
2478,-1.083256721496582,-0.01878350041806698,-0.025804098695516586,0.4520730674266815,-0.058144621551036835,-2.3157812393037602e-05,-0.0021729781292378902,-0.008629992604255676,-0.012922359630465508,-0.7543824911117554,0.05470434948801994,-0.025970440357923508,0.5159415006637573,-0.03750916197896004,-0.021021768450737,-0.0017926895525306463,-0.015605027787387371,-0.00015169204561971128,-0.015014015138149261,-0.025764061138033867,-0.29750221967697144,0.6441035270690918,3.2599525451660156,-9.352229118347168,0.0005852766335010529,-0.00407767528668046,0.1465236097574234,0.6592605113983154,0.10283899307250977,128991.0,0.16049544513225555,915.8099975585938,958.3200073242188,51.199424743652344,57.9672966003418
2479,-1.0626293420791626,-0.018431521952152252,-0.025303330272436142,0.4440542161464691,-0.06009609252214432,-2.4979073714348488e-05,-0.0021880355197936296,-0.008535156026482582,-0.012699904851615429,-0.7610667943954468,0.05394698306918144,-0.026534978300333023,0.5059358477592468,-0.03708108514547348,-0.02046772837638855,-0.0017759695183485746,-0.015888109803199768,-0.00015456369146704674,-0.017389556393027306,-0.025372622534632683,-0.30020591616630554,0.6296281814575195,3.191976308822632,-9.365182876586914,0.0005852766335010529,-0.0043425168842077255,0.08490465581417084,0.646934986114502,0.10337352752685547,131018.0,0.16029572486877441,893.260009765625,985.02001953125,48.5524787902832,60.16254806518555
2480,-1.182441234588623,-0.020476574078202248,-0.028040871024131775,0.4903890788555145,-0.062856525182724,-2.4166240109479986e-05,-0.0024203849025070667,-0.009360011667013168,-0.014277796261012554,-0.8033095598220825,0.05909128487110138,-0.027960598468780518,0.5567121505737305,-0.04151001200079918,-0.0229860357940197,-0.0019482411444187164,-0.017602231353521347,-0.0001663756847847253,-0.012039793655276299,-0.028164638206362724,-0.3198632001876831,0.7011303901672363,3.5208640098571777,-9.343963623046875,0.0005852766335010529,-0.005033848341554403,0.09930489957332611,0.6508059501647949,0.1036996841430664,130289.0,0.160525843501091,967.9299926757812,951.989990234375,54.07925033569336,58.553916931152344
2481,-1.1553075313568115,-0.020017758011817932,-0.02740241214632988,0.47979217767715454,-0.06186625361442566,-2.5450053726672195e-05,-0.002413149457424879,-0.009229592978954315,-0.01395172905176878,-0.8026098012924194,0.058172181248664856,-0.02804735116660595,0.5478559136390686,-0.03973139449954033,-0.02272828482091427,-0.001924885786138475,-0.016485678032040596,-0.0001595209032529965,-0.013827968388795853,-0.027727317065000534,-0.32479333877563477,0.6839625239372253,3.4525153636932373,-9.387094497680664,0.0005852766335010529,-0.004249802324920893,0.08490965515375137,0.6504290103912354,0.102508544921875,130560.0,0.16011619567871094,958.2000122070312,963.969970703125,53.05398178100586,58.001502990722656
2482,-1.1659390926361084,-0.020183561369776726,-0.027824554592370987,0.4866199493408203,-0.06025385484099388,-2.4245859094662592e-05,-0.0022310083732008934,-0.009270703420042992,-0.01373619120568037,-0.8044862747192383,0.058581531047821045,-0.025712069123983383,0.5557060241699219,-0.04028184711933136,-0.021636804565787315,-0.001917050452902913,-0.01815897785127163,-0.00015554780839011073,-0.012633703649044037,-0.02771032229065895,-0.3172692060470581,0.6931813955307007,3.5266120433807373,-9.398900032043457,0.00039018443203531206,-0.004282331559807062,0.10632190108299255,0.6547281742095947,0.10355210304260254,129640.0,0.1600734293460846,960.4000244140625,931.0599975585938,53.99369812011719,56.79475021362305
2483,-1.1031038761138916,-0.019163083285093307,-0.02636858820915222,0.45895206928253174,-0.05974383279681206,-2.5455408831476234e-05,-0.0021799346432089806,-0.008785098791122437,-0.013121725991368294,-0.7722948789596558,0.055288802832365036,-0.025724008679389954,0.5248615145683289,-0.037782907485961914,-0.02141978219151497,-0.001822161371819675,-0.01590856909751892,-0.00015327123401220888,-0.015061873011291027,-0.02619519643485546,-0.3015570044517517,0.6528536677360535,3.3093392848968506,-9.40717601776123,0.0005852766335010529,-0.003940931987017393,0.10122895240783691,0.655850887298584,0.10344624519348145,129467.0,0.15995624661445618,926.5800170898438,954.1799926757812,51.44610595703125,57.41291427612305
2484,-1.072687029838562,-0.01862291246652603,-0.02558491751551628,0.44575223326683044,-0.05661792680621147,-2.977055191877298e-05,-0.0021551656536757946,-0.008595844730734825,-0.012833874672651291,-0.7477264404296875,0.05409225821495056,-0.025932934135198593,0.5098148584365845,-0.036682646721601486,-0.02098977565765381,-0.0017800693167373538,-0.01561148650944233,-0.00014971074415370822,-0.012668270617723465,-0.025486543774604797,-0.30010315775871277,0.6362584233283997,3.218353271484375,-9.408259391784668,0.0005852766335010529,-0.0043672239407896996,0.0965462327003479,0.6499090194702148,0.10389184951782227,130411.0,0.15989960730075836,927.9400024414062,968.719970703125,51.68221664428711,59.298118591308594
2485,-1.0492510795593262,-0.018247082829475403,-0.02499631606042385,0.435497522354126,-0.05562351271510124,-2.2351152438204736e-05,-0.0021371357142925262,-0.008382370695471764,-0.012690721079707146,-0.7278780937194824,0.05283266305923462,-0.024767424911260605,0.49733370542526245,-0.0360478013753891,-0.020569220185279846,-0.0017464630072936416,-0.015035226941108704,-0.00014441838720813394,-0.012418262660503387,-0.025052731856703758,-0.2910076975822449,0.6215939521789551,3.135291576385498,-9.404695510864258,0.0005852766335010529,-0.003980547189712524,0.10473600029945374,0.651695966720581,0.10335397720336914,130195.0,0.1598886251449585,944.969970703125,990.6599731445312,52.387123107910156,60.362083435058594
2486,-1.1675286293029785,-0.020259875804185867,-0.02784910798072815,0.4840725064277649,-0.06227366253733635,-2.7342131943441927e-05,-0.002345129381865263,-0.009300032630562782,-0.01394903939217329,-0.807074248790741,0.05854010581970215,-0.027244817465543747,0.5522980690002441,-0.040209561586380005,-0.022400323301553726,-0.0019306261092424393,-0.01708993874490261,-0.00016607632278464735,-0.016227252781391144,-0.027826711535453796,-0.32033678889274597,0.6900638341903687,3.48439359664917,-9.407382011413574,0.0005852766335010529,-0.004737157840281725,0.0980607271194458,0.6568608283996582,0.10264801979064941,129431.0,0.16012120246887207,949.010009765625,966.0700073242188,52.54835510253906,58.792354583740234
2487,-1.1449370384216309,-0.01996011845767498,-0.027398910373449326,0.4760844111442566,-0.06120231747627258,-2.7134326956002042e-05,-0.0023798872716724873,-0.00922125019133091,-0.013789358548820019,-0.8004128932952881,0.0578308068215847,-0.027430664747953415,0.5447959899902344,-0.03909829258918762,-0.02192232385277748,-0.001919855596497655,-0.01693781279027462,-0.00015932870155666023,-0.013546181842684746,-0.027449574321508408,-0.32924455404281616,0.6766816973686218,3.421718120574951,-9.400331497192383,0.0005852766335010529,-0.00458182580769062,0.09104648977518082,0.6505212783813477,0.1029062271118164,130475.0,0.15994280576705933,955.530029296875,956.0999755859375,52.52755355834961,58.5627326965332
2488,-1.0326088666915894,-0.017987830564379692,-0.024661770090460777,0.4283390939235687,-0.05644341558218002,-2.2727301256963983e-05,-0.002153133973479271,-0.008279519155621529,-0.012472480535507202,-0.7409963607788086,0.05191585421562195,-0.024893686175346375,0.4881119728088379,-0.03574618324637413,-0.02032945677638054,-0.0017279160674661398,-0.015335556119680405,-0.000146798905916512,-0.014789614826440811,-0.024861197918653488,-0.29396671056747437,0.6059305667877197,3.064586639404297,-9.404974937438965,0.00039018443203531206,-0.00432669697329402,0.10396948456764221,0.6522977352142334,0.10367774963378906,130035.0,0.15993861854076385,925.2999877929688,970.0599975585938,50.315616607666016,58.7264404296875
2489,-1.1644964218139648,-0.02025449648499489,-0.02775440737605095,0.48102056980133057,-0.06154422461986542,-2.374688847339712e-05,-0.0024229835253208876,-0.009306578896939754,-0.01410401239991188,-0.790447473526001,0.05825217068195343,-0.028298594057559967,0.5506088733673096,-0.03945806622505188,-0.023719798773527145,-0.001940024783834815,-0.01686055399477482,-0.0001625498989596963,-0.012196640484035015,-0.02795444242656231,-0.3312922716140747,0.6866229772567749,3.4678773880004883,-9.39880657196045,0.00039018443203531206,-0.0031540230847895145,0.09663490951061249,0.6537308692932129,0.10409784317016602,129717.0,0.1600825935602188,940.8200073242188,950.0399780273438,51.89566421508789,58.30780792236328
2490,-1.1702244281768799,-0.020416831597685814,-0.02794104814529419,0.4844749867916107,-0.06167946383357048,-2.5231176550732926e-05,-0.002468277234584093,-0.00941068958491087,-0.014242632314562798,-0.812717616558075,0.058817844837903976,-0.028438961133360863,0.5557346343994141,-0.03941591829061508,-0.02340211719274521,-0.001966063166037202,-0.017785847187042236,-0.00016148173017427325,-0.012827953323721886,-0.02819066308438778,-0.3351287841796875,0.6874672770500183,3.4836535453796387,-9.446292877197266,0.00039018443203531206,-0.004422088619321585,0.06888166069984436,0.6565122604370117,0.10332655906677246,129374.0,0.15954989194869995,961.510009765625,939.97998046875,52.614402770996094,56.88001251220703
2491,-1.1626543998718262,-0.02021530270576477,-0.02772340178489685,0.48079365491867065,-0.060478728264570236,-2.4146806026692502e-05,-0.0023679842706769705,-0.009305975399911404,-0.014018727466464043,-0.7883210182189941,0.05810835212469101,-0.02755761705338955,0.5507327318191528,-0.039332836866378784,-0.023018058389425278,-0.001936412649229169,-0.01679871417582035,-0.00015740128583274782,-0.012896290048956871,-0.0279042087495327,-0.32625117897987366,0.6862038373947144,3.4723899364471436,-9.465031623840332,0.0005852766335010529,-0.003658766159787774,0.09865584224462509,0.6512665748596191,0.10418176651000977,130126.0,0.15955454111099243,953.1799926757812,968.6699829101562,53.073665618896484,58.82212829589844
2492,-1.1495232582092285,-0.01996573805809021,-0.027359552681446075,0.4749163091182709,-0.06157420203089714,-2.8120111892349087e-05,-0.002385216299444437,-0.009202258661389351,-0.013867810368537903,-0.8008260726928711,0.05765397474169731,-0.02759532257914543,0.5413909554481506,-0.0395769439637661,-0.02336857095360756,-0.0019125457620248199,-0.016650117933750153,-0.00016521007637493312,-0.013560716062784195,-0.02764705941081047,-0.3247884213924408,0.6755350828170776,3.413064956665039,-9.449294090270996,0.0005852766335010529,-0.003931085579097271,0.08670292794704437,0.6562912464141846,0.10242342948913574,129566.0,0.15969854593276978,952.260009765625,976.8800048828125,52.000545501708984,59.748714447021484
2493,-1.1616933345794678,-0.02019653283059597,-0.027678219601511955,0.4802852272987366,-0.061036061495542526,-2.5199498850270174e-05,-0.0023703703191131353,-0.00927303358912468,-0.014053072780370712,-0.7885249853134155,0.05811315402388573,-0.02714775875210762,0.5479599833488464,-0.03989972174167633,-0.023119766265153885,-0.0019299236591905355,-0.0174176637083292,-0.000160266223247163,-0.012056528590619564,-0.02794017270207405,-0.3233240246772766,0.6856050491333008,3.4657323360443115,-9.457635879516602,0.00039018443203531206,-0.0035424204543232918,0.10264262557029724,0.6527307033538818,0.10364770889282227,129966.0,0.1594211459159851,948.0399780273438,980.5900268554688,52.86029052734375,60.00291061401367
2494,-1.16447114944458,-0.020228762179613113,-0.027726171538233757,0.4806087017059326,-0.06254749000072479,-2.5021749024745077e-05,-0.0023910594172775745,-0.009294229559600353,-0.014071728102862835,-0.8027247786521912,0.05834486335515976,-0.027417846024036407,0.5482531785964966,-0.03994765505194664,-0.022899039089679718,-0.0019361384911462665,-0.016410531476140022,-0.00016322656301781535,-0.01331512164324522,-0.027958480641245842,-0.32672104239463806,0.6839261054992676,3.456921339035034,-9.517806053161621,0.00039018443203531206,-0.004601865541189909,0.10503029078245163,0.6489217281341553,0.1024773120880127,130827.0,0.15896311402320862,969.9600219726562,972.3099975585938,53.3859748840332,58.51893997192383
2495,-1.0895551443099976,-0.01893356814980507,-0.0260092131793499,0.4518636465072632,-0.058004334568977356,-2.5797757189138792e-05,-0.002184399403631687,-0.008749700151383877,-0.013032953254878521,-0.7667733430862427,0.054786764085292816,-0.025318533182144165,0.5167580842971802,-0.0371984988451004,-0.021819686517119408,-0.0018180375918745995,-0.015496335923671722,-0.00015140793402679265,-0.012999194674193859,-0.026295801624655724,-0.3097635507583618,0.640945553779602,3.2612171173095703,-9.517415046691895,0.0005852766335010529,-0.0023556372616440058,0.09183116257190704,0.6498239040374756,0.10338711738586426,130513.0,0.15904952585697174,948.6400146484375,972.7100219726562,52.26325607299805,59.6585578918457
2496,-1.0989434719085693,-0.019135506823658943,-0.026238908991217613,0.45373937487602234,-0.05883557349443436,-2.4436740204691887e-05,-0.00227480661123991,-0.008818058297038078,-0.013279514387249947,-0.7627009153366089,0.05513354763388634,-0.026346862316131592,0.5182998180389404,-0.037520505487918854,-0.022550594061613083,-0.0018336594803258777,-0.016944199800491333,-0.00015539080777671188,-0.013161448761820793,-0.026472218334674835,-0.31218016147613525,0.6451898813247681,3.2739596366882324,-9.586272239685059,0.0005852766335010529,-0.004082500468939543,0.07886549085378647,0.6436543464660645,0.10349559783935547,131571.0,0.15857847034931183,957.5800170898438,963.1400146484375,52.75548553466797,58.24092102050781
